split,sample_id,content,label,data_origin,category,sender_type,has_url,has_phone_number,obfuscation_level,student_model,student_p0,student_p1,student_pred,student_confidence,student_agree_label,error_type
train,ViSmish_04081,"Viettel: Thue bao 0865432109 dang hoat dong bat thuong. De bao ve tai khoan, vui long goi 0899001122 de doi SIM moi bao mat hoan toan mien phi.",1,synthetic_hard_negative,Khác,brandname,0,1,Level 0 - Formal,char_bilstm_hard,0.56946456,0.43053547,0,0.56946456,False,FN
train,ViSmish_04245,[Sacombank] Thẻ tín dụng ****8892 sắp đến hạn thanh toán. Vui lòng nạp tiền để tránh phạt quá hạn. Hotline 1800585888.,0,synthetic,Ngân hàng thật,brandname,0,1,NONE,char_bilstm_hard,0.25810212,0.7418979,1,0.7418979,False,FP
train,ViSmish_04355,"V7 top 3 nha cai VN, tuyen dai ly voi muc hoa hong len den 50% , tra hoa hong nhieu hinh thuc , lien he zalo Van: 0935123456 Link: https://v7bet.vip",1,real,Cờ bạc / Betting,shortcode,1,1,Level 0 - Formal,char_bilstm_hard,0.57418764,0.4258124,0,0.57418764,False,FN
train,ViSmish_04356,"[Van phong Thua phat lai Quan 1] Thong bao: Bui Van Khanh con no 7,000,000 VND den han 10/07/2025. Vui long thanh toan toan bo de tranh phat lai va xu ly phap ly.",1,synthetic_hard_negative,Đòi nợ / Đe dọa,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.5199646,0.4800354,0,0.5199646,False,FN
train,ViSmish_04404,[TB] MTTQ Việt Nam kêu gọi chung tay ủng hộ đồng bào bị thiệt hại do bão lũ gây ra. Các tài khoản tiếp nhận: 55102025 tại Vietinbank; 8639699999 tại BIDV; 1400666102025 tại Agribank; 8888881010 tại Vietcombank; 0606 tại MBbank.,0,real,Viễn thông,brandname,0,0,NONE,char_bilstm_hard,0.40237826,0.59762174,1,0.59762174,False,FP
train,ViSmish_04483,"egeR #Ban da-du D1EU K1EN HOAN~THUE TNCN, tai:https://hoanthue-tncn.vip",1,real,Dịch vụ công giả,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.6837323,0.31626773,0,0.6837323,False,FN
train,ViSmish_04513,"Theo NQ-116, Ong(Ba) da du d!eu k!en NHAN TIEN h0 tro tu quy B/H/T/N. Bam vao www.wtudl.icu de. QUA' HAN SE KH0NG DUOC CHAP NHAN! SP0s",1,real,BHXH / Trợ cấp giả,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.57315934,0.4268407,0,0.57315934,False,FN
train,ViSmish_04526,"Chào bạn, mình là anh Tu. Có việc siêu hot kiếm 20 triệu/ngày. Làm lúc nào cũng được, không cần vốn sờ sờ.",1,paraphrased,Crypto / Đầu tư giả,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.56169474,0.43830526,0,0.56169474,False,FN
train,ViSmish_04541,Bách hóa xanh: Tặng voucher giảm 50.000đ khi quý khách giới thiệu hàng xóm mua sắm tại bachhoaxanh.com lần đầu. Áp dụng cho đơn từ 300.000đ. Thời hạn đến 30/11/2025.,0,synthetic,Quảng cáo hợp lệ,brandname,1,0,NONE,char_bilstm_hard,0.47560138,0.5243986,1,0.5243986,False,FP
train,ViSmish_04548,"Phat hien tai khoan cua ban dang nhap khac vung bat thuong ,vui long dang nhap https://vn-vietinbank.com de xac nhan thong tin va thay doi mat khau",1,real,Giả mạo ngân hàng,brandname,1,0,Level 0 - Formal,char_bilstm_hard,0.6363401,0.36365992,0,0.6363401,False,FN
train,ViSmish_04614,"Vietcombank nhan duoc yeu cau KICH HOAT LAI UNG DUNG VCB DIGIBANK. Neu Quy khach KHONG CHU DONG yeu cau, TUYET DOI KHONG CUNG CAP HOAC XAC NHAN BANG MA OTP de tranh rui ro bi CHIEM DOAT TAI 29,111,111VND luc 25-11-2022 15:26:45. SD 46,027VND. Ret",1,real,Giả mạo ngân hàng,personal_number,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.98741186,0.012588143,0,0.98741186,False,FN
train,ViSmish_04663,BHXH Viet Nam: Moi Doanh nghiep XYZ tham du buoi hop ve thu tuc hanh chinh tai tru so. Vui long xac nhan tham du bang cach goi lai so nay.,1,synthetic_hard_negative,Dịch vụ công giả,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.7522741,0.24772592,0,0.7522741,False,FN
train,ViSmish_04672,DVCQG: Tài khoản của quý khách chưa được xác thực danh mục cấp 2. Vui lòng cập nhật ngay tại: dvcqg-otp.net,1,paraphrased,Dịch vụ công giả,brandname,1,0,Level 0 - Formal,char_bilstm_hard,0.8022015,0.19779849,0,0.8022015,False,FN
train,ViSmish_04722,"[KHẨN CẤP]: Đơn tố cáo về hành vi chiếm đoạt tài sản của quý khách đã được chuyển đến Cơ quan điều tra. Hãy liên hệ ngay trong vòng 2 giờ tới để làm rõ vụ việc, nếu không hồ sơ sẽ được chuyển sang giai đoạn khởi tố.",1,paraphrased,Đòi nợ / Đe dọa,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.813356,0.186644,0,0.813356,False,FN
train,ViSmish_04765,"Sau lần bị bế tắc và suy sụp vì phá sản, gánh 1 khoản nợ trên vai thì t mới bắt đầu sống kiểu yolo.",0,external_curated,P2P hard negative,personal_number,0,0,NONE,char_bilstm_hard,0.4064445,0.5935555,1,0.5935555,False,FP
train,ViSmish_04797,UNG DUNG VCB DIGIBANK cua ban duoc PHAT HIEN KICH HOAT tren thiet bi la .Neu KHONG PHA BAN KICH HOAT vui long bam vao https://vietcombank.vn-ms.top de doi thiet bi hoac huy de tranh mat tai san,1,real,Giả mạo ngân hàng,brandname,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.63874745,0.36125255,0,0.63874745,False,FN
train,ViSmish_04811,"[MTTQ VN] Phat dong thang hanh dong vi nguoi ngheo. Moi su ung ho xin gui ve Quy Vi nguoi ngheo Trung uong, STK 3761.0.9054386 tai Kho bac Nha nuoc.",0,synthetic,Dịch vụ công thật,brandname,0,0,NONE,char_bilstm_hard,0.25995672,0.7400433,1,0.7400433,False,FP
train,ViSmish_04825,"Sơn đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,synthetic_hard_negative,Khác,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.94288754,0.05711243,0,0.94288754,False,FN
train,ViSmish_04869,"[Trung tam Viec lam Quoc gia] Ho so nop viec cua ban phu hop vi tri Ke toan. De tham gia phong van online, vui long chuyen phi ho so 150.000 VND. Lien he: 0912345678.",1,synthetic_hard_negative,Tuyển dụng giả,brandname,0,1,Level 0 - Formal,char_bilstm_hard,0.6195197,0.38048032,0,0.6195197,False,FN
train,ViSmish_04882,"Cty Bao Hiem FWD Vietnam thong bao: Cty da nhan duoc ho so bao hiem cua Quy khach NGUYEN HOANG DUY, hop dong du thao so 70469888. Chung toi se thong bao ket qua tham dinh den Quy khach trong thoi gian som nhat. Tran trong cam on.",0,real,Khác,brandname,0,0,NONE,char_bilstm_hard,0.4273439,0.5726561,1,0.5726561,False,FP
train,ViSmish_04949,[Shopee Viet Nam] Canh bao: Don hang #TKI-0045678 cua ban co dau hieu gian lan. Can xac nhan lai don bang cach goi so 19001234 trong 2h.,1,synthetic_hard_negative,Khác,brandname,0,1,Level 4 - Mixed special characters,char_bilstm_hard,0.64353913,0.35646087,0,0.64353913,False,FN
train,ViSmish_04967,[J&T Express] Canh bao: Don hang #JT20250512345 cua ban co dau hieu gian lan. Can xac nhan lai don bang cach goi so 19001234 trong 2h.,1,synthetic_hard_negative,Khác,brandname,0,1,Level 4 - Mixed special characters,char_bilstm_hard,0.802878,0.19712196,0,0.802878,False,FN
train,ViSmish_04995,"ACB CANH BAO SMS LUA DAO: Hien co thu doan SMS GIA MAO dau so ACB moi KH dang nhap link gia, cung cap USER, MAT KHAU, OTP. ACB HOAN TON KHONG ng tin tren Quy KH https://live hoac tai app Appacb.appstore",1,real,Giả mạo ngân hàng,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.6643399,0.33566007,0,0.6643399,False,FN
train,ViSmish_05047,"Agribank: Quy khach co qua tang 50,000VND khi thanh toan hoa don tren Agribank E-Mobile Banking. Han dung den 30/11.",0,synthetic,Ngân hàng thật,brandname,0,0,NONE,char_bilstm_hard,0.44825828,0.5517417,1,0.5517417,False,FP
train,ViSmish_05105,"(TB) Hiện có nhiều đối tượng thực hiện các cuộc gọi mạo danh Cơ quan QLNN hoặc VinaPhone yêu cầu người dân cung cấp thông tin cá nhân phục vụ chuẩn hóa thông tin thuê bao, nếu không thực hiện sẽ khoá máy.  VinaPhone xin khuyến cáo:  - Chỉ các thuê bao nhận được tin nhắn/cuộc gọi thông báo từ các kênh chính thức của VinaPhone mới cần thực hiện cập nhật lại thông tin thuê bao theo cách được hướng dẫn trong tin nhắn/cuộc gọi thông báo.  - VinaPhone sẽ thông báo mời chuẩn hóa thông tin thuê bao qua các kênh chính thức: (1) Tin nhắn từ tên định danh VinaPhone, (2) Cuộc gọi hiển thị tên định danh VinaPhone hoặc từ các số điện thoại 0911001091, 0888001091.  Chi tiết liên hệ Tổng đài CSKH 18001091 (0đ) để được hướng dẫn.  Trân trọng cảm ơn Quý khách!",0,real,Viễn thông,brandname,0,1,NONE,char_bilstm_hard,0.11788654,0.88211346,1,0.88211346,False,FP
train,ViSmish_05111,"""CẢNH BÁO NGHIÊM TRỌNG!!! Ông Nguyễn Hoàng Nam (CCCD: 031092145678) chưa thanh toán khoản vay 4.285.300 VND tại Home Credit, hạn chót 12/10 - 16h. Chúng tôi đã lưu trữ đầy đủ hồ sơ, sẵn sàng khởi kiện và phát tán toàn bộ thông tin cá nhân lên các diễn đàn pháp lý cũng như mạng xã hội nếu chậm trễ. Liên hệ ngay qua Zalo: 0912345678 để tránh hậu quả pháp lý.""",1,paraphrased,Đòi nợ / Đe dọa,personal_number,0,1,Level 0 - Formal,char_bilstm_hard,0.62344384,0.37655616,0,0.62344384,False,FN
train,ViSmish_05130,"HUIT – Chuc mung Ban da TRUNG TUYEN CHINH THUC! Moi ban den HUI nhap hoc tu ngay 18/8 den 17h00 ngay 27/8/2024. Dong thoi, HUIT tang ngay uu dai 3 trieu dong danh cho 2.000 thi sinh nhap học som nhat. Tra cuu ket qua tai: huit.edu.vn/kqtt. Lien he: 02871085555, 0949981717, Zalo:",1,real,Khác,brandname,1,1,Level 2 - Leet nặng,char_bilstm_hard,0.69054425,0.30945572,0,0.69054425,False,FN
train,ViSmish_05157,"() **DIGIBANK MSB:** Quý khách vui lòng truy cập ngay https://msb-digibank-verify.com để xác nhận giao dịch mới. Nếu không phải do Quý khách thực hiện, vui lòng hủy ngay.",1,paraphrased,Giả mạo ngân hàng,brandname,1,0,Level 0 - Formal,char_bilstm_hard,0.88943076,0.11056922,0,0.88943076,False,FN
train,ViSmish_05202,WinMart: Chuc mung ban da thang hang thanh vien Kim Cuong. Xem dac quyen tai winmart.com.vn. Hotline 18006968.,0,synthetic,Quảng cáo hợp lệ,brandname,1,1,NONE,char_bilstm_hard,0.4355768,0.5644232,1,0.5644232,False,FP
train,ViSmish_05337,"[VPBank] Thong bao quan trong: Thong tin the cua QK Nguyen Van A da bi lo. De bao mat, vui long goi 18001818 de cap the moi mien phi.",1,synthetic_hard_negative,Giả mạo ngân hàng,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.6367782,0.36322182,0,0.6367782,False,FN
train,ViSmish_05338,"BHXH gui thong bao: Ho so BH-LD/2025/001 da duoc duyet 3,000,000 VND boi thuong tai nan lao dong. Vui long goi lai so nay de xac nhan nhan tien.",1,synthetic_hard_negative,BHXH / Trợ cấp giả,brandname,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.695933,0.30406705,0,0.695933,False,FN
train,ViSmish_05399,UNG DUNG SHB DIGIBANK cua ban duoc PHAT HIEN KICH HOAT tren thiet bi la .Neu KHONG PHAI BAN KICH HOAT vui long bam vao https://shb.com.vn-kps.top de doi thiet bi hoac huy de tranh mat tai san,1,real,Giả mạo ngân hàng,brandname,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.58826,0.41174,0,0.58826,False,FN
train,ViSmish_05408,tui mượn bạn 500 nghìn bạn đã bẩu bạn không quen tui,0,external_curated,P2P hard negative,personal_number,0,0,NONE,char_bilstm_hard,0.3149891,0.6850109,1,0.6850109,False,FP
train,ViSmish_05409,"Anh co can GAI LAM tjnh K0? E di lam them kiem tien tieu vat EM 20 T DANG NG0N, B0DY chuan Den tan noi LAM TJNH Ket Ban Telegram: https://t.me/gaixinh_hcm QNfT",1,real,Nội dung nhạy cảm,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.85401535,0.14598465,0,0.85401535,False,FN
train,ViSmish_05489,"Ong/Ba: Trung Tam Tin Dung F& TB de nI So CMND: *** 205. Chung toi nghi ngo Ong/Ba dang lam dung su tin nhiem chiem doat Tai San NHNNVN voi so tien: 48,554,336VND (tien goc). Canh bao lan cuoi truoc 16H Ngay 10/01/2020 thanh toan gap so tien toi thieu: 3,725,583VND cho NHNNVN. Tiep tuc tron tranh, bat hop tac, moi rui ro ve Uy tin, Danh du, Suc khoe tinh than va Tai san, Ong/Ba tu chiu trach nhiem.",1,real,Đòi nợ / Đe dọa,personal_number,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.7603163,0.23968369,0,0.7603163,False,FN
train,ViSmish_05561,Bach hoa xanh: Giam ngay 50k cho hoa don tu 500k khi mua sam truc tuyen tai bachhoaxanh.com. Thoi han den ngay 20/05/2026.,0,synthetic,Quảng cáo hợp lệ,brandname,1,0,NONE,char_bilstm_hard,0.45467502,0.545325,1,0.545325,False,FP
train,ViSmish_05623,Gửi ngay 5 triệu vào ví điện tử ZaloPay số 0987654321 (tên chủ tài khoản: TRAN THI B) để chuyên viên tư vấn đầu tư Forex sinh lời nhanh chóng 20%/tháng.,1,paraphrased,Crypto / Đầu tư giả,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.74919677,0.25080326,0,0.74919677,False,FN
train,ViSmish_05733,Tiki: Kiện hàng thuộc đơn TKI-1029384756 đã được giao thành công. Hãy đánh giá sản phẩm để nhận được Tiki Xu.,0,synthetic,Thương mại điện tử,brandname,0,0,NONE,char_bilstm_hard,0.28809124,0.71190876,1,0.71190876,False,FP
train,ViSmish_05780,Thắng Lớn 247 tuyển cộng tác viên hưởng hoa hồng lên đến 60% cho mọi chiến thắng!,1,paraphrased,Cờ bạc / Betting,shortcode,1,1,Level 0 - Formal,char_bilstm_hard,0.5153411,0.4846589,0,0.5153411,False,FN
train,ViSmish_05807,"BHXH gui thong bao: Ho so NQ116/HCM/0987 da duoc duyet 4,500,000 VND boi thuong tai nan lao dong. Vui long goi lai so nay de xac nhan nhan tien.",1,synthetic_hard_negative,BHXH / Trợ cấp giả,brandname,0,1,Level 2 - Leet nặng,char_bilstm_hard,0.76089823,0.23910177,0,0.76089823,False,FN
train,ViSmish_05856,Chung toi phat hien tai khoan cua ban dang tieu dung o nuoc ngoai .Neu khong phai ban dang tieu dung vui long nhap vao https://v-acb.com de huy thanh toan,1,real,Giả mạo ngân hàng,brandname,1,0,Level 0 - Formal,char_bilstm_hard,0.5903748,0.4096252,0,0.5903748,False,FN
train,ViSmish_05867,"– Zalo: 0987654321 – Đến quán cafe ""Hà Nội Xanh"" (số 123 phố Tràng Tiền) để kết bạn, mọi lứa tuổi chào đón!",1,paraphrased,Nội dung nhạy cảm,personal_number,1,0,Level 0 - Formal,char_bilstm_hard,0.5023234,0.4976766,0,0.5023234,False,FN
train,ViSmish_05904,"(TB) Các cá nhân, tổ chức tuyệt đối không sản xuất, mua bán, tàng trữ, vận chuyển, sử dụng trái phép các loại vũ khí, vật liệu nổ, công cụ hỗ trợ và pháo; tích cực phát hiện, tố giác, đấu tranh với tội phạm, hành vi vi phạm pháp luật. Mọi thông tin về tội phạm và vi phạm pháp luật về vũ khí, vật liệu nổ, công cụ hỗ trợ và pháo, đề nghị cung cấp kịp thời cho cơ quan Công an nơi gần nhất hoặc qua đường dây nóng số điện thoại 02518.820.999 hoặc trên ứng dụng VneID.",0,real,Dịch vụ công thật,brandname,0,1,NONE,char_bilstm_hard,0.37721115,0.62278885,1,0.62278885,False,FP
train,ViSmish_05910,Ong-Ba da duoc phe duyet NHAN TRO CAP theo QD 427. Bam vao link: https://trocap123.vn/dang-ky. KHONG HOAN THIEN TRONG THOI HAN SE BI TU CHOI.,1,paraphrased,BHXH / Trợ cấp giả,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.86175144,0.13824855,0,0.86175144,False,FN
train,ViSmish_05953,"Chao ban Le Thi Hoa, dung quen uong thuoc sau bua an sang theo don cua bac si BV Cho Ray nhe. Chuc ban mau khoe!",0,synthetic,Dịch vụ y tế,personal_number,0,0,NONE,char_bilstm_hard,0.21469718,0.7853028,1,0.7853028,False,FP
train,ViSmish_06007,SPX Express: SPX4455667788 giao khong thanh cong lan 3. Kien hang dang cho hoan. Lien he: 0967890123.,0,synthetic,Vận chuyển,brandname,0,1,NONE,char_bilstm_hard,0.40754098,0.592459,1,0.592459,False,FP
train,ViSmish_06105,MB: TK 462xxx cua quy khach da bi tam thoi khoa do het han su dung. Vui long truy cap lien ket mbank.vn.dn ngay de kich hoat va nhan mien phi 1 phan thuong.,1,paraphrased,Giả mạo ngân hàng,shortcode,1,0,Level 0 - Formal,char_bilstm_hard,0.83360606,0.16639394,0,0.83360606,False,FN
train,ViSmish_06126,Nhà cái F8Bet: Nhận ngay 500k miễn phí chỉ cần tải app và đăng ký tài khoản!,1,paraphrased,Cờ bạc / Betting,personal_number,1,0,Level 0 - Formal,char_bilstm_hard,0.67254275,0.32745725,0,0.67254275,False,FN
train,ViSmish_06179,BV Nhi Trung uong: Ket qua xet nghiem cua be Tran Bao Nam da san sang. Quy phu huynh vui long den lay tai Quay 5 Khoa Xet nghiem.,0,synthetic,Dịch vụ y tế,brandname,0,0,NONE,char_bilstm_hard,0.49375927,0.5062407,1,0.5062407,False,FP
train,ViSmish_06205,"OCBC: Please allow 1-2 hours for PAYEE MR  J  D O E  to be succesfully added. If this was NOT you, please verify: payee-ocbc.com",1,real,Giả mạo ngân hàng,brandname,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.6808808,0.3191192,0,0.6808808,False,FN
train,ViSmish_06226,"Tui dang o cong nha rui, ong xuong nhanh nhe.",0,synthetic,Tin nhắn cá nhân và OTP,personal_number,0,0,NONE,char_bilstm_hard,0.47462952,0.5253705,1,0.5253705,False,FP
train,ViSmish_06280,"[JobViet Nam Co. Ltd] Ban duoc duyet vao dang ky thu viec vi tri Marketing. Truoc buoi lam dau tien, can nop phi dong phuc va the nhan vien: 350.000 VND.",1,synthetic_hard_negative,Tuyển dụng giả,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.9054146,0.09458542,0,0.9054146,False,FN
train,ViSmish_06312,"Tùng ơi Thảo nè, đang kẹt quá cho mượn tạm một ít vào VPBank 1122334455 chiều mai trả nhé.",1,synthetic_hard_negative,Khác,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.8039651,0.19603491,0,0.8039651,False,FN
train,ViSmish_06403,"Tai khoan cua ban dang duoc dang nhap tren thiet bi khac ,neu khong phai ban dang nhap vui long vao https://vietcombank.vn-yys.club de sua doi mat khau hoac thoat khoi thiet bi kia",1,real,Giả mạo ngân hàng,brandname,1,0,Level 0 - Formal,char_bilstm_hard,0.54218733,0.4578127,0,0.54218733,False,FN
train,ViSmish_06412,"(TB) Hãy tránh xa ma túy vì sức khỏe của bản thân, hạnh phúc của mọi nhà. Mỗi cá nhân cùng chung tay vì một cộng đồng khỏe mạnh an toàn hãy nói không với ma túy; tuyệt đối không sản xuất, mua bán, tàng trữ, vận chuyển, sử dụng trái phép các chất ma túy; tích cực phát hiện, tố giác, đấu tranh với tội phạm, hành vi vi phạm pháp luật.",0,real,Dịch vụ công thật,brandname,0,0,NONE,char_bilstm_hard,0.10517591,0.8948241,1,0.8948241,False,FP
train,ViSmish_06416,"[Techcombank] He thong ngan hang se bao tri tu 23:00 den 05:00. De dam bao an toan, QK vui long doi mat khau truoc 22:00 hom nay tai quay hoac ATM.",1,synthetic_hard_negative,Giả mạo ngân hàng,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.78012156,0.21987842,0,0.78012156,False,FN
train,ViSmish_06496,"Agribank: Nhac no: Quy khach co khoan phi bao hiem den han 10,500,000 VND. Vui long thanh toan truoc 20/11.",0,synthetic,Ngân hàng thật,brandname,0,0,NONE,char_bilstm_hard,0.18455464,0.81544536,1,0.81544536,False,FP
train,ViSmish_06513,"Tai khoan cua ban dang duoc dang nhap tren thiet bi khac , neu khong phai ban dang nhap vui long vao https://vietcombank.vn-yys.club de sua doi mat khau noac thoat knoi thiet bI kIa",1,real,Giả mạo ngân hàng,personal_number,1,0,Level 0 - Formal,char_bilstm_hard,0.5388137,0.46118626,0,0.5388137,False,FN
train,ViSmish_06526,"LENH TRUY NA: Can cu tai lieu thu thap duoc, ngay 09/03/2022 Co quan canh sat dieu tra Cong An chi thuc TRUY NA ONG/BA va DONG PHAM ve hanh vi LUA DAO, CAU KET, CHIEM DOAT TAI SAN. NOI TRONG 48H TOI Doi Tuong khong tu giac trinh dien se tien hanh Chuyen giao Khoan Vay cho C0NG TY DOI N0 THUE",1,real,Đòi nợ / Đe dọa,personal_number,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.9683139,0.031686135,0,0.9683139,False,FN
train,ViSmish_06564,[VCB] Diem thuong VCB Rewards cua Quy khach sap het han. Vui long truy cap vcbdigibank.vietcombank.com.vn de doi qua.,0,synthetic,Ngân hàng thật,brandname,1,0,NONE,char_bilstm_hard,0.38275427,0.61724573,1,0.61724573,False,FP
train,ViSmish_06578,"[TB] Thuê bao của Quý khách sẽ bị chặn 1 chiều nếu không được cập nhật thông tin chính xác. Để không bị gián đoạn dịch vụ, Quý khách truy cập https://viettel.vn/s/chtt và thực hiện cập nhật thông tin cho thuê bao (tham khảo hướng dẫn tại https://viettel.vn/hd). Nếu đã thực hiện vui lòng bỏ qua tin nhắn này. LH 198 (0đ). Trân trọng!",0,real,Viễn thông,brandname,1,0,NONE,char_bilstm_hard,0.03618282,0.9638172,1,0.9638172,False,FP
train,ViSmish_06698,"Thue bao cua quy khach sap bi tam khoa 2 chieu, do chua nang cap len sim 4G. vui long lam theo huong dan cua nhan vien, de duoc ho tro nang cap mien phi va tiep tuc su dung dich vu. Xin cam on!",1,real,Khác,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.96497434,0.035025638,0,0.96497434,False,FN
train,ViSmish_06739,"a công an đợt này về chắc được lên hột trước hạn rồi,quả upgrade hơi nhuốm màu bột ớt nhưng rất ấn tượng, good job !!!",0,external_curated,P2P hard negative,personal_number,0,0,NONE,char_bilstm_hard,0.04981041,0.9501896,1,0.9501896,False,FP
train,ViSmish_06844,[UBND Ha Noi] Xac nhan: Ho so cap the CCCD cua Tran Thi Lan can xac minh them thong tin. Goi QD-2025/001 trong gio hanh chinh de dat lich phong van.,1,synthetic_hard_negative,Dịch vụ công giả,brandname,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.8064539,0.19354613,0,0.8064539,False,FN
train,ViSmish_06852,"Vietcombank tran trong thong bao, tai khoan cua quy khach hien tai da bi khoa. Dang nhap http://www.vovietcombanks.cc de xac thuc ngay hom nay",1,real,Giả mạo ngân hàng,brandname,1,0,Level 0 - Formal,char_bilstm_hard,0.54050803,0.45949194,0,0.54050803,False,FN
train,ViSmish_06917,"Hội thảo trực tuyến trên nền tảng Zoom với chủ đề ""Không trúng tuyển nguyện vọng yêu thích? Biến nguy thành cơ"" đang diễn ra. Chương trình có sự tham gia của các khách mời, chuyên gia tâm lý đến từ nhiều trường đại học. Mời quý phụ huynh, thí sinh tham gia hội thảo tại: https://us02web.zoom.us/j/81558445815 .Hotline: (028) 7300 5588",0,real,Khác,brandname,1,0,NONE,char_bilstm_hard,0.07560718,0.9243928,1,0.9243928,False,FP
train,ViSmish_06949,[Agribank] Thông báo: Điểm thưởng tích lũy của Quý khách sắp hết hạn. Vui lòng truy cập app Agribank E-Mobile để đổi quà.,0,synthetic,Ngân hàng thật,brandname,0,0,NONE,char_bilstm_hard,0.12651122,0.8734888,1,0.8734888,False,FP
train,ViSmish_06978,J&T Express Thong tin van don JT5060708090 tu J&T Express: Hang dang phan loai tai kho Ha Noi. Giao trong 03/05 (tu 8h-18h). Link https://jtexpress.vn,0,synthetic,Vận chuyển,brandname,1,0,NONE,char_bilstm_hard,0.45521903,0.54478097,1,0.54478097,False,FP
train,ViSmish_07030,"[TB] Để đảm bảo an toàn PCCC, CATP.HCM khuyến cáo: Thường xuyên kiểm tra, kiểm soát chặt chẽ nguồn lửa, nguồn nhiệt, thiết bị điện, đặc biệt vào ban đêm, trước khi đi ngủ hoặc trước khi rời khỏi nơi làm việc. Trang bị thiết bị báo cháy, chữa cháy, thoát nạn, chống khói, khí độc. Khi có cháy, nổ, tai nạn, sự cố, gọi ngay 114 hoặc ứng dụng Help 114 để được cứu nạn, cứu hộ kịp thời.",0,real,Dịch vụ công thật,brandname,0,0,NONE,char_bilstm_hard,0.029640675,0.9703593,1,0.9703593,False,FP
train,ViSmish_07108,Dat ban thanh cong luc 19h tai King BBQ. Link: kingbbq.vn/booking,0,synthetic,Tin nhắn cá nhân và OTP,brandname,1,0,NONE,char_bilstm_hard,0.19898897,0.801011,1,0.801011,False,FP
train,ViSmish_07129,"Reddi: Thue bao 0912345678 dang hoat dong bat thuong. De bao ve tai khoan, vui long goi 0899001122 de doi SIM moi bao mat hoan toan mien phi.",1,synthetic_hard_negative,Khác,brandname,0,1,Level 0 - Formal,char_bilstm_hard,0.53090656,0.4690934,0,0.53090656,False,FN
train,ViSmish_07207,[So Tu Phap] Xac nhan: Ho so cap the CCCD cua Doanh nghiep XYZ can xac minh them thong tin. Goi QD-2025/001 trong gio hanh chinh de dat lich phong van.,1,synthetic_hard_negative,Dịch vụ công giả,brandname,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.63311017,0.3668898,0,0.63311017,False,FN
train,ViSmish_07281,Bạn đã đăng ký thành công! Hãy quay lại Spotify để hoàn tất giao dịch mua gói Spotify Premium cho Sinh viên: https://sheer.id/Lbnkn57nMl Đây là tin nhắn tự động từ SheerID. Bạn đã lựa chọn nhận tin nhắn này. Bạn sẽ không nhận được thêm bất kỳ tin nhắn SMS nào nữa.,0,real,Khác,brandname,1,0,NONE,char_bilstm_hard,0.20097643,0.79902357,1,0.79902357,False,FP
train,ViSmish_07310,"[TB] Để đảm bảo an toàn khi tham gia giao thông dịp Tết Nguyên đán Quý Mão 2023, đề nghị người dân chấp hành pháp luật về TTATGT, điều khiển phương tiện đúng tốc độ, giữ khoảng cách an toàn, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia và các chất kích thích khác.",0,real,Dịch vụ công thật,brandname,0,0,NONE,char_bilstm_hard,0.33349103,0.666509,1,0.666509,False,FP
train,ViSmish_07327,VPBank: Tai khoan 18006699 cua quy khach Nguyen Van A se bi khoa trong 24h do nghi van gian lan. Lien he 19001234 de xac minh.,1,synthetic_hard_negative,Giả mạo ngân hàng,brandname,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.8170288,0.1829712,0,0.8170288,False,FN
train,ViSmish_07346,"[MB Bank] Thong bao quan trong: Thong tin the cua QK Hoang Van E da bi lo. De bao mat, vui long goi 0012003245678 de cap the moi mien phi.",1,synthetic_hard_negative,Giả mạo ngân hàng,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.5293726,0.47062743,0,0.5293726,False,FN
