source_dataset,source_file,source_row_id,split,original,normalized,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,external_source_type,text_variant_type,candidate_type,hard_case_type,review_status,filter_reason,reject_reason,flags
vilexnorm,data/external/vilexnorm/raw/train.csv,1756,train,"Xấu mặt dân Hp đi ngta là con gái hô hoán lao đánh đ hiểu nghĩ gì ,mấy ng đánh đ nghĩ rằng ví dụ con gái mình ra đường bị thế thì nghĩ sao ?","Xấu mặt dân Hp đi người ta là con gái hô hoán lao đánh đéo hiểu nghĩ gì ,mấy người đánh đéo nghĩ rằng ví dụ con gái mình ra đường bị thế thì nghĩ sao ?","Xấu mặt dân Hp đi ngta là con gái hô hoán lao đánh đ hiểu nghĩ gì ,mấy ng đánh đ nghĩ rằng ví dụ con gái mình ra đường bị thế thì nghĩ sao ?",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,1760,train,Mắc đ gì chê vậy,Mắc đéo gì chê vậy,Mắc đ gì chê vậy,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,1765,train,có hướng nội khum? Có thì mai tui ib mượn xiền,có hướng nội không? Có thì mai tui ib mượn tiền,có hướng nội khum? Có thì mai tui ib mượn xiền,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,contact_like,needs_review,risk_surface_without_strong_reject,,has_contact_platform_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,1845,train,Con nào củng thương del nói nhiều :))),Con nào cũng thương đéo nói nhiều :))),Con nào củng thương del nói nhiều :))),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,1879,train,ra dẻ r mà đ ai im,ra vẻ rồi mà đéo ai im,ra dẻ r mà đ ai im,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,1894,train,T nghĩ cái điều này từ lớp 8 rùi  nên t thấy hôn nhân nó kì kì quãi dù t ngưỡng mộ thiệt,Tôi nghĩ cái điều này từ lớp 8 rồi nên tôi thấy hôn nhân nó kì kì vãi dù tôi ngưỡng mộ thiệt,T nghĩ cái điều này từ lớp 8 rùi  nên t thấy hôn nhân nó kì kì quãi dù t ngưỡng mộ thiệt,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode;abbreviation;slang,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword;has_slang;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,1898,train,"t mua shopee 1k/10 viên thì nghĩ sạch tdn dc nhưng thôi nước xanh nhìn ""sạch mắt"" :)))","tôi mua shopee 1k/10 viên thì nghĩ sạch thế đéo nào được nhưng thôi nước xanh nhìn ""sạch mắt"" :)))","t mua shopee 1k/10 viên thì nghĩ sạch tdn dc nhưng thôi nước xanh nhìn ""sạch mắt"" :)))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,money_like;sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_money_amount;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,1910,train,"mong chị cứ rô phòng vip nằm , có người lạ đến thì chị cứ giả vờ ngơ ngác ko biết gì","mong chị cứ rô phòng vip nằm , có người lạ đến thì chị cứ giả vờ ngơ ngác không biết gì","mong chị cứ rô phòng vip nằm , có người lạ đến thì chị cứ giả vờ ngơ ngác ko biết gì",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_sensitive_review_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,1914,train,nhưng mặc áo trắng đi ctruong bẩn v~ lỏn,nhưng mặc áo trắng đi công trường bẩn vãi lồn,nhưng mặc áo trắng đi ctruong bẩn v~ lỏn,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,slang,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_sensitive_review_keyword;has_slang
vilexnorm,data/external/vilexnorm/raw/train.csv,1933,train,"Tháng 5 trẹo đây, chả đc gì ngoài cái cười cả ngày .","Tháng 5 triệu đây, chả được gì ngoài cái cười cả ngày .","Tháng 5 trẹo đây, chả đc gì ngoài cái cười cả ngày .",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_money_amount
vilexnorm,data/external/vilexnorm/raw/train.csv,1976,train,Moẹ t lương 5 tr lỡ cưới vk rồi thế đợi lên 11 tr cưới thêm được vợ nữa k ạ,Mẹ tôi lương 5 triệu lỡ cưới vợ rồi thế đợi lên 11 triệu cưới thêm được vợ nữa không ạ,Moẹ t lương 5 tr lỡ cưới vk rồi thế đợi lên 11 tr cưới thêm được vợ nữa k ạ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode;abbreviation,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_money_amount;has_money_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,1987,train,Ván cược nhiều điều xuii,Ván cược nhiều điều xui,Ván cược nhiều điều xuii,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,gambling_like,needs_review,risk_surface_without_strong_reject,,has_gambling_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2024,train,"bố mẹ bảo học ngân hàng sau về có người dìu dắt từng bước, chỉ cần đi theo thôi hong chịu, nhất nhất đòi học truyền thông báo chí :))","bố mẹ bảo học ngân hàng sau về có người dìu dắt từng bước, chỉ cần đi theo thôi không chịu, nhất nhất đòi học truyền thông báo chí :))","bố mẹ bảo học ngân hàng sau về có người dìu dắt từng bước, chỉ cần đi theo thôi hong chịu, nhất nhất đòi học truyền thông báo chí :))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode,hard_negative,finance_like,needs_review,risk_surface_without_strong_reject,,has_finance_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2032,train,nhìn khó chịu vãi ò  sao mấy ông có thể chịu đựng được việc kinh khủng như cắt đôi cuốn sách ra nhở,nhìn khó chịu vãi ò  sao mấy ông có thể chịu đựng được việc kinh khủng như cắt đôi cuốn sách ra nhỉ,nhìn khó chịu vãi ò  sao mấy ông có thể chịu đựng được việc kinh khủng như cắt đôi cuốn sách ra nhở,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation;slang,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword;has_slang;has_soft_job_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2055,train,kêu no gòy mà hay zị quá,kêu no rồi mà hay vậy quá,kêu no gòy mà hay zị quá,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,finance_like,needs_review,risk_surface_without_strong_reject,,has_finance_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2060,train,"Mình cũng vừa chạy lo đi làm kiếm tiền bươm chải cho gia đình, và cũng rảnh háng ở nhà ôm con chơi với con đầu xù tóc rối, ck mình chỉ 1 việc sáng đi làm tối về, cũng chả nt đt nc tâm sự, về nhà cũng lo tắm gội ăn uống ngủ nghỉ, cũng vô tâm vk mệt vk khổ …","Mình cũng vừa chạy lo đi làm kiếm tiền bươn chải cho gia đình, và cũng rảnh háng ở nhà ôm con chơi với con đầu xù tóc rối, chồng mình chỉ 1 việc sáng đi làm tối về, cũng chả nhắn tin điện thoại nói chuyện tâm sự, về nhà cũng lo tắm gội ăn uống ngủ nghỉ, cũng vô tâm vợ mệt vợ khổ …","Mình cũng vừa chạy lo đi làm kiếm tiền bươm chải cho gia đình, và cũng rảnh háng ở nhà ôm con chơi với con đầu xù tóc rối, ck mình chỉ 1 việc sáng đi làm tối về, cũng chả nt đt nc tâm sự, về nhà cũng lo tắm gội ăn uống ngủ nghỉ, cũng vô tâm vk mệt vk khổ …",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,money_like;cta_like,needs_review,risk_surface_without_strong_reject,,has_money_keyword;has_soft_cta_keyword;long_for_clean
vilexnorm,data/external/vilexnorm/raw/train.csv,2074,train,"lương ks 3000 , thấy các bạn trẻ kiếm tiền dễ ghê","lương kỹ sư 3000 , thấy các bạn trẻ kiếm tiền dễ ghê","lương ks 3000 , thấy các bạn trẻ kiếm tiền dễ ghê",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_money_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2076,train,đi vệ sinh với cảm giác xoang chảnh của vàng 24k,đi vệ sinh với cảm giác sang chảnh của vàng 24k,đi vệ sinh với cảm giác xoang chảnh của vàng 24k,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_money_amount
vilexnorm,data/external/vilexnorm/raw/train.csv,2083,train,Mà nghe nhiều vụ án mới thấy công an mình giỏi nhg cũng nhờ dân mình quá nhiệt tình trình báo luôn,Mà nghe nhiều vụ án mới thấy công an mình giỏi nhưng cũng nhờ dân mình quá nhiệt tình trình báo luôn,Mà nghe nhiều vụ án mới thấy công an mình giỏi nhg cũng nhờ dân mình quá nhiệt tình trình báo luôn,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,authority_like,needs_review,risk_surface_without_strong_reject,,has_authority_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2084,train,Tòa án hay CA làm việc sẽ có giấy tờ bằng văn bản gửi về nhà chứ không thông báo qua cái tin nhắn vớ vẩn này đâu.,Tòa án hay Công An làm việc sẽ có giấy tờ bằng văn bản gửi về nhà chứ không thông báo qua cái tin nhắn vớ vẩn này đâu.,Tòa án hay CA làm việc sẽ có giấy tờ bằng văn bản gửi về nhà chứ không thông báo qua cái tin nhắn vớ vẩn này đâu.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,authority_like,needs_review,risk_surface_without_strong_reject,,has_authority_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2094,train,đ hiểu tên m lại loé lên,đéo hiểu tên mày lại loé lên,đ hiểu tên m lại loé lên,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2103,train,"Nó nói đúng còn gì, Làm sếp mà ko biết thân biêt phận, để nhân viên ngta phải nhắc =))","Nó nói đúng còn gì, làm sếp mà không biết thân biết phận, để nhân viên người ta phải nhắc =))","Nó nói đúng còn gì, Làm sếp mà ko biết thân biêt phận, để nhân viên ngta phải nhắc =))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode,hard_negative,job_like,needs_review,risk_surface_without_strong_reject,,has_job_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2115,train,"Chứ cưới xong thì vợ/chồng cũng là gia đình riêng của mình rồi, làm sao có thể mù quáng bất chấp tin người nhà xong chửi/giận ngược bạn đời hay đòi ly hôn nvay được.","Chứ cưới xong thì vợ/chồng cũng là gia đình riêng của mình rồi, làm sao có thể mù quáng bất chấp tin người nhà xong chửi/giận ngược bạn đời hay đòi ly hôn như vậy được.","Chứ cưới xong thì vợ/chồng cũng là gia đình riêng của mình rồi, làm sao có thể mù quáng bất chấp tin người nhà xong chửi/giận ngược bạn đời hay đòi ly hôn nvay được.",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,finance_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_finance_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2123,train,( còn chưa biết đề thi) thế méo nào về soát 7.5 hoá,( còn chưa biết đề thi) thế đéo nào về soát 7.5 hoá,( còn chưa biết đề thi) thế méo nào về soát 7.5 hoá,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2125,train,Nước đi này tại hạ đ lường trước được,Nước đi này tại hạ đéo lường trước được,Nước đi này tại hạ đ lường trước được,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2152,train,chồng t lương 4tr vẫn tung tăng sống chung với vợ và 2 con,chồng tôi lương 4tr vẫn tung tăng sống chung với vợ và 2 con,chồng t lương 4tr vẫn tung tăng sống chung với vợ và 2 con,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_money_amount;has_money_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2153,train,tui mượn bạn 500 nghìn bạn đã bẩu bạn không quen tui,tui mượn bạn 500 nghìn bạn đã bảo bạn không quen tui,tui mượn bạn 500 nghìn bạn đã bẩu bạn không quen tui,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_money_amount
vilexnorm,data/external/vilexnorm/raw/train.csv,2158,train,"Xong cái bà hỏi sao h lớn lên m xấu như này, nét ngày xưa đi đâu hết rồi, sao m càng lớn càng xú à  Khóc vaizz","Xong cái bà hỏi sao giờ lớn lên mày xấu như này, nét ngày xưa đi đâu hết rồi, sao mày càng lớn càng xấu à  Khóc vãi","Xong cái bà hỏi sao h lớn lên m xấu như này, nét ngày xưa đi đâu hết rồi, sao m càng lớn càng xú à  Khóc vaizz",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation;slang,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword;has_slang
vilexnorm,data/external/vilexnorm/raw/train.csv,2162,train,Hoặc làm thân với anh CA khu vực để khi nào có chuyện gọi cái đến nuôb,hoặc là làm thân với anh công an khu vực để khi nào có chuyện gọi cái đến luôn,Hoặc làm thân với anh CA khu vực để khi nào có chuyện gọi cái đến nuôb,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,authority_like,needs_review,risk_surface_without_strong_reject,,has_authority_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2194,train,Mong đc lương 10 củ còn ko có chỗ nào chứa đây,Mong đượ lương 10 củ còn không có chỗ nào chứa đây,Mong đc lương 10 củ còn ko có chỗ nào chứa đây,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode;abbreviation,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_money_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2208,train,Lương bn ko quan trọng mà quan trọng mức sống của GĐ bạn bn và khả năng phát triển của vkck bạn là bn để lo cho tương lai con cái,Lương bao nhiêu không quan trọng mà quan trọng mức sống của gia đình bạn bao nhiêu và khả năng phát triển của vợ chồng bạn là bao nhiêu để lo cho tương lai con cái,Lương bn ko quan trọng mà quan trọng mức sống của GĐ bạn bn và khả năng phát triển của vkck bạn là bn để lo cho tương lai con cái,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_money_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2218,train,cf sao quay phòng chi z,cà phê sao quay phòng chi vậy,cf sao quay phòng chi z,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,dialectal_variant,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_dialectal_variant;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2221,train,dâu da chỗ t 5k/túi to,dâu da chỗ tôi 5k/túi to,dâu da chỗ t 5k/túi to,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_money_amount
vilexnorm,data/external/vilexnorm/raw/train.csv,2248,train,"Hãy cố gắng kiếm tiền lo cs của mình, của con,  vì ck mà bạn bỏ cv, hy sinh họ cũng chả b đâu, thẳng thắn vs ck tìm nút thắt mà gq, đừng mơ ng đó thương mình","Hãy cố gắng kiếm tiền lo cuộc sống của mình, của con,  vì chồng mà bạn bỏ công việc, hy sinh họ cũng chả biết đâu, thẳng thắn vs chồng tìm nút thắt mà gỡ, đừng mơ người đó thương mình","Hãy cố gắng kiếm tiền lo cs của mình, của con,  vì ck mà bạn bỏ cv, hy sinh họ cũng chả b đâu, thẳng thắn vs ck tìm nút thắt mà gq, đừng mơ ng đó thương mình",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,money_like;job_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_money_keyword;has_soft_job_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2273,train,"nhma tại tính chất công việc cũng chạy đi miếc ko có ở văn phòng chung với mọi người nên h zô cũng quen r, ai nói j cười đó thui chứ sao h, từ từ rồi cũng sẽ làm quen đc thui cố lên, mình dễ thương mà kkkkkk","nhưng mà tại tính chất công việc cũng chạy đi miết không có ở văn phòng chung với mọi người nên giờ vô cũng quen rồi, ai nói gì cười đó thôi chứ sao giờ, từ từ rồi cũng sẽ làm quen được thôi cố lên, mình dễ thương mà kkkkkk","nhma tại tính chất công việc cũng chạy đi miếc ko có ở văn phòng chung với mọi người nên h zô cũng quen r, ai nói j cười đó thui chứ sao h, từ từ rồi cũng sẽ làm quen đc thui cố lên, mình dễ thương mà kkkkkk",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode;abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword;has_soft_job_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2281,train,đúng là ng hải phòng ko lòng vòng,đúng là người hải phòng không lòng vòng,đúng là ng hải phòng ko lòng vòng,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode;abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2298,train,“ hqua t mới gửi giấy nợ về cho bà già t trả “,“ hôm qua tôi mới gửi giấy nợ về cho bà già tôi trả “,“ hqua t mới gửi giấy nợ về cho bà già t trả “,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,finance_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_finance_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2312,train,Đọc lại lần thứ n vẫn cười đ chịu được,Đọc lại lần thứ n vẫn cười đéo chịu được,Đọc lại lần thứ n vẫn cười đ chịu được,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2321,train,Ôi trưởng phòng cty t lên NEU rồi,Ôi trưởng phòng công ty tôi lên NEU rồi,Ôi trưởng phòng cty t lên NEU rồi,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2385,train,may mình là con gái chứ ko lương < 5 trẹo mà lỡ đẻ moẹ 2 -3 đứa liền!,may mình là con gái chứ không lương < 5 triệu mà lỡ đẻ mẹ 2 -3 đứa liền!,may mình là con gái chứ ko lương < 5 trẹo mà lỡ đẻ moẹ 2 -3 đứa liền!,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_money_amount;has_money_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2400,train,đừng làm t cười nữa t vừa xem video,đừng làm tôi cười nữa tôi vừa xem video,đừng làm t cười nữa t vừa xem video,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2407,train,Nghèo như mình ko thấy ai hỏi vay,Nghèo như mình không thấy ai hỏi vay,Nghèo như mình ko thấy ai hỏi vay,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode,hard_negative,finance_like,needs_review,risk_surface_without_strong_reject,,has_finance_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2413,train,Thế là vẫn dc lấy vợ chứ k phải độc thân như mấy bạn lương 10tr,Thế là vẫn được lấy vợ chứ không phải độc thân như mấy bạn lương 10tr,Thế là vẫn dc lấy vợ chứ k phải độc thân như mấy bạn lương 10tr,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode;abbreviation,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_money_amount;has_money_keyword;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2424,train,Px hiền từ đưa cho 1 cọc 1 nghìn,Phải hiền từ đưa cho 1 cọc 1 nghìn,Px hiền từ đưa cho 1 cọc 1 nghìn,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,money_like,needs_review,risk_surface_without_strong_reject,,has_money_amount
vilexnorm,data/external/vilexnorm/raw/train.csv,2429,train,Ít nhất có ng nhắc để đc điểm t đếu ai nhắc:]],Ít nhất có người nhắc để được điểm tôi đéo ai nhắc:]],Ít nhất có ng nhắc để đc điểm t đếu ai nhắc:]],0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2464,train,"Mình không có thời gian xem hết video, thế là vẫn đang tranh chấp nuôi con hay là toà xử ông kia được quyền nuôi rồi hả mn?","Mình không có thời gian xem hết video, thế là vẫn đang tranh chấp nuôi con hay là toà xử ông kia được quyền nuôi rồi hả mọi người?","Mình không có thời gian xem hết video, thế là vẫn đang tranh chấp nuôi con hay là toà xử ông kia được quyền nuôi rồi hả mn?",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_sensitive_review_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2469,train,Rút kinh nghiệm lần sau y anh khác nhớ ăn no bụng trc khi đến nhà Ny nhé,Rút kinh nghiệm lần sau yêu anh khác nhớ ăn no bụng trước khi đến nhà người yêu nhé,Rút kinh nghiệm lần sau y anh khác nhớ ăn no bụng trc khi đến nhà Ny nhé,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,abbreviation,hard_negative,finance_like,needs_review,risk_surface_without_strong_reject,,has_abbreviation;has_finance_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2482,train,"chị cũng nũng nịu íu đúi nhờ vả chồng đi xong nịnh nọt khen ngợi mấy anh đồng nghiệp chồng lôi kéo đồng minh chọc tức lại chơi  chị cứ dùng hành động chọc tức lại cho zui chứ ko phải nói gì sất, đề phòng nói xong chị A lại ra vẻ đáng thương thì mình thiệt á =)))))","chị cũng nũng nịu yếu đuối nhờ vả chồng đi xong nịnh nọt khen ngợi mấy anh đồng nghiệp chồng lôi kéo đồng minh chọc tức lại chơi  chị cứ dùng hành động chọc tức lại cho vui chứ không phải nói gì sất, đề phòng nói xong chị A lại ra vẻ đáng thương thì mình thiệt á =)))))","chị cũng nũng nịu íu đúi nhờ vả chồng đi xong nịnh nọt khen ngợi mấy anh đồng nghiệp chồng lôi kéo đồng minh chọc tức lại chơi  chị cứ dùng hành động chọc tức lại cho zui chứ ko phải nói gì sất, đề phòng nói xong chị A lại ra vẻ đáng thương thì mình thiệt á =)))))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,teencode;informal_spelling,hard_negative,sensitive_review,needs_review,risk_surface_without_strong_reject,,has_informal_spelling;has_sensitive_review_keyword;has_teencode;long_for_clean
vilexnorm,data/external/vilexnorm/raw/train.csv,2500,train,"Mẹ con gọi nhau nvay là bth mà tr , tui còn gọi mẹ tui là c hai rồi đủ kiểu nữa","Mẹ con gọi nhau như vậy là bình thường mà trời , tui còn gọi mẹ tui là chị hai rồi đủ kiểu nữa","Mẹ con gọi nhau nvay là bth mà tr , tui còn gọi mẹ tui là c hai rồi đủ kiểu nữa",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm_hard_negative,standard_or_unknown,hard_negative,finance_like,needs_review,risk_surface_without_strong_reject,,has_finance_keyword
