sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
phase1_02440,"Bạn ơi, bạn thanh toán để mình làm hồ sơ cho bạn cho xong trong ngày luôn bạn nhé. Mình đang có vấn đề gì không ạ?",1,0,0,personal_number,Khác,NONE,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,118
phase1_01185,"Truong DH CNTT thong bao hoc HT2 mon He thong thong tin dia ly 3 chieu(IE402.Q11.1) vao thu 5 ngay 25/09/2025, Tiet 1,2,3, Phong B5.02. Chi tiet vui long lien he (028) 372 52002 chon 155",0,0,0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1187
,k biết ai mới là sếp haha,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm,data/external/vilexnorm/raw/test.csv,612
phase1_09421,": [CẢNH BÁO CUỐI CÙNG]: Đội NGƯNG HOẠT ĐỘNG sẽ tiến hành thu thập toàn bộ dữ liệu, hình ảnh cá nhân cùng những mối liên quan của quý khách nếu không thanh toán khoản nợ 15 triệu trước 20h hôm nay. Liên hệ: 0987654321",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09421
phase1_07392,"<>Chào mừng anh em đến với N88Bet – Đỉnh cao thắng lớn! Bắn cá, xóc đĩa, tài xỉu siêu đỉnh. Tỉ lệ thưởng khủng: 99.9%. Nhắn tin ngay ""ĐI NHẬN"" qua Zalo 0918.999.777 để nhận link truy cập sớm nhất! #N88BetKhôngThểCưỡngLại</>",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07392
phase1_00233,"[TB] CHỈ TỪ 35K, CÓ 1GB/NGÀY! SD70: có 1GB/ngày 1. Soạn SD70TN gửi 191: 35K được trải nghiệm gói trong 15 ngày 2. Soạn SD70 gửi 191: 70K/30 ngày Chi tiết gói xem tại https://viettel.vn/SD70tn .  CT dành riêng cho Quý khách. LH 198 (0đ).",0,1,0,brandname,Viễn thông,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,232
phase1_03230,Your Steam Guard code is 552918.,0,0,0,shortcode,Tin nhắn cá nhân và OTP,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,662
phase1_01524,"(TB) Hai chiếc iPhone 15 Promax của Rồng Du Ký đã tìm được chủ nhân. Bạn cũng có thể là người tiếp theo! Đừng quên ""làm nhiệm vụ"" để tăng cơ hội trúng thưởng mỗi ngày. Săn iPhone 15 cùng VNPT Money ngay tại https://km.vnptmoney.vn/game2 từ nay tới 31/1/2024. LH 18001091 (#3).",0,1,1,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1527
hardneg_00531,"BHXH gui thong bao: Ho so BH2025/0012345 da duoc duyet 15,000,000 VND boi thuong tai nan lao dong. Vui long goi lai so nay de xac nhan nhan tien.",1,0,0,brandname,BHXH / Trợ cấp giả,LEVEL 0 – Không obfuscation (formal),synthetic_hard_negative,synthetic_hard_label_1,hard_negatives_500.csv,418
phase1_03171,Tiki: Don hang TKI-4455667788 da thanh toan thanh cong. Tiki dang chuan bi hang.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,603
,Ông nào muốn béo thì lấy vợ đii,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm,data/external/vilexnorm/raw/train.csv,3043
phase1_08312,BHXH Việt Nam: Quý khách đã đủ điều kiện nhận tiền hỗ trợ từ Quỹ Bảo hiểm thất nghiệp. Truy cập ngay https://tienanhan.vn để nhận tiền ngay. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08312
phase1_04457,[VCB] Mã OTP xác thực đăng nhập Digibank trên thiết bị mới là 772910. Hiệu lực trong 3 phút.,0,0,0,brandname,Ngân hàng thật,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1890
phase1_07463,SHB Online Banking: Tài khoản của bạn đã bị tạm ngưng. Truy cập shb-digibank.xyz ngay để xác nhận thông tin và kích hoạt lại.,1,1,0,brandname,Giả mạo ngân hàng,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07463
phase1_06805,"**Tin nhắn viết lại:** **Gặp gỡ những người bạn mới thú vị ngay hôm nay!** **Hội quán ẩm thực Tokyo** (số 56, ngõ 123, đường Nguyễn Huệ) **Liên hệ:** zalo.me/g/tokyo-party-9B **Mật khẩu:** tokyo9B *Chỉ dành cho những ai tò mò và cởi mở!* --- **Label:** 1",1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06805
phase1_08653,[THÔNG BÁO]: Quý khách đã trúng tuyển nhận **trợ cấp thất nghiệp** theo **Quyết định 2814/2023/QĐ-BHXH**. NHẤP VÀO ngay https://bhxh247.net để nhận tiền **28.500.000 VND** sớm nhất. HẾT HẠN 48H sẽ bị khóa hồ sơ vĩnh viễn!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08653
phase1_05585,"BHXH: Quý khách đã đủ điều kiện hưởng trợ cấp thất nghiệp theo QĐ 12345/2024. Nhận ngay tại: goo.gl/123abc. HẠN CHÓT SẮP ĐẾN, KHÔNG ĐỂ LỠ!",1,1,0,personal_number,BHXH / Trợ cấp,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_05585
hardneg_00633,"Phong Lao dong Thuong binh Xa hoi: Quy co/chu Ho Van Nam chua nop phat vi pham hanh chinh 5,000,000 VND theo quyet dinh so 18006699. Vui long thanh toan truoc 30 ngay.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),synthetic_hard_negative,synthetic_hard_label_1,hard_negatives_500.csv,152
vilexnorm_hardneg_00301,chẳng qua đ' với tới thôi ném dép thì nó va vào kính phòng giám hiệu trèo thì bảo vệ bắt nên đành chịu thế thôi chứ biết ls bg,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3729
phase1_07256,BHXH: Bà vừa đủ điều kiện nhận tiền từ quyết định trợ cấp. Truy cập ngay link.nganhangxahoi.gov.vn để nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT!,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07256
phase1_00282,"Chao mung 35 NAM VIETTEL, tran trong gui tang Quy khach 10.000 diem tieu dung Viettel++. Thoi han su dung diem den 30/06/2024. Kinh moi Quy khach doi diem de nhan ngan uu dai hap dan tren My Viettel https://myvt.page.link/vtplus hoac goi *098#. Chi tiet LH 198. Tran trong.",0,1,0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,281
phase1_04404,[J&T Express] Van don JT887766554433: Giao khong thanh cong lan 2. Quy khach lien he giao vien 0944556677.,0,0,1,brandname,Vận chuyển,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1837
phase1_05855,Cục Đăng Kiểm: Tài khoản định danh điện tử có dấu hiệu bất thường. Truy cập ngay: dkkh-otp.com để xác minh.,1,1,0,shortcode,Dịch vụ công giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_05855
vilexnorm_hardneg_00006,Chắc thầy lại thích xem món chym nướng rồi,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,38
phase1_05890,"CẬP NHẬT NGÀY ĐẾN HẠN!!! Anh Tạ Văn Hùng (CCCD: 035092004812) đang nợ Mcredit khoản tiền 5.200.000 VNĐ. Bắt buộc thanh toán trước 14h ngày 08/08, nếu không, công ty sẽ tiến hành phát tán hình ảnh, thông tin cá nhân tại nơi cư trú. Mọi chi tiết xin gọi: 0944005577.",1,0,1,personal_number,Đòi nợ / Đe dọa,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_05890
phase1_06761,Bạn vừa may mắn trúng phần thưởng 3 triệu đồng từ ứng dụng đầu tư SuperProfit! Đừng bỏ lỡ cơ hội hiếm có này. Kết nối ngay chuyên viên tư vấn qua zalo.me/sieu_tien_2024,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06761
phase1_07916,Cô nàng cần kiếm thêm thu nhập? Đến ngay Sài Gòn – Zalo: 0987654321,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07916
phase1_00468,Quy khach duoc cong 15 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 21/11/2023.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.,0,1,0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,467
phase1_01090,Gio e bao chi gi xuông ma lây dô nha .chi co dô mơi ne .dô e be .hi,0,0,0,personal_number,Cá nhân & OTP,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1091
phase1_04849,"BHXH VIET NAM: Kể từ ngày 01/07/2024, người dân có thể sử dụng hình ảnh thẻ BHYT trên ứng dụng VssID thay cho thẻ giấy khi đi khám chữa bệnh trên toàn quốc.",0,0,0,brandname,Dịch vụ công thật,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2282
phase1_05675,"Nguyên Tâm Group tuyển dụng cộng tác viên TikTok xử lý đơn. Làm tại nhà, thu nhập 400.000 - 1.200.000 đồng/ngày. Độ tuổi 22 - 60. Đăng ký ngay: zalo.me/84799111666",1,1,1,personal_number,Tuyển dụng giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_05675
phase1_06537,"Chào anh chị, mình là Tuấn. Tham gia nhiệm vụ like + chia sẻ video trên nền tảng Nền tảng Z, anh chị sẽ nhận ngay 5 triệu mỗi ngày, 100% không tốn xu nào cả!",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06537
phase1_00507,"Quy khach duoc cong them 25 diem Viettel++ boi giao dich Tieu dung vien thong thang 08/2023. Thoi han su dung diem den 30/09/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0,1,0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,506
phase1_01242,Back to School 2025 da tro lai tu 6/6 - 31/10 voi chuoi CT hap dan danh rieng HSSV: Giam them 10% + qua dac quyen 1.6tr. Chi tiet: https://go.cps.onl/yckwwh48,0,1,0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1244
phase1_06749,"BẠN ĐÃ ĐẶT CHỖ TRONG DANH SÁCH NHẬN ĐƯỢC ƯU ĐÃI TÀI CHÍNH từ chương trình đầu tư sinh lời nhanh HOTSA. Chỉ cần tham gia ngay, lợi nhuận lên tới 10-40 triệu/ngày! Tham gia ngay: t.me/hotsa_group_roi",1,1,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06749
phase1_09119,"Thông báo khuyến mãi đặc biệt từ SÀN X2! Bạn có thể kiếm 500k–2 triệu mỗi ngày chỉ với vài thao tác đơn giản. Không yêu cầu kinh nghiệm, không giới hạn thu nhập. Hãy đăng ký ngay!",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09119
phase1_07727,"[CANH CAO LAN CUOI]: Anh NGUYỄN HẢI (CMND: 033092123456) cần thanh toán 5.789.000đ cho Trung tâm Thu hồi Nợ trước 18h00 ngày 27/11. Nếu chậm trễ, lịch sử tín dụng của anh sẽ bị hủy hoại hoàn toàn tại mọi hệ thống. Liên hệ ngay: 0908997766.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07727
phase1_10459,Dịch vụ Quản lý Danh tính Quốc gia: Tài khoản của bạn tạm ngưng hoạt động. Xác minh ngay tại: qldnq.gov.vn,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10459
phase1_10120,"Ông Nguyễn Văn A thân mến, quý ông đã đủ điều kiện nhận khoản trợ cấp từ Quỹ An sinh xã hội theo Quyết định số 2024-7891. Truy cập ngay www.nhantienbhtn.com để hoàn tất thủ tục. LƯU Ý: Sau 48h sẽ không được chấp thuận!",1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10120
phase1_03789,Jollibee: Tang 1 Tra Dao khi mua don hang tu 150k. Ma: JOLLITEA. Han dung 30/11/2026. Dat hang tai jollibee.com.vn,0,1,0,shortcode,Quảng cáo hợp lệ,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,1221
hardneg_00044,"[BHXH Viet Nam] QK chua nut don de xuat NHAN TIEN BHXH 15,000,000 VND. Han chot ngay 30 thang nay. Goi 18009068 de xin tu van.",1,0,1,brandname,BHXH / Trợ cấp giả,LEVEL 0 – Không obfuscation (formal),synthetic_hard_negative,synthetic_hard_label_1,hard_negatives_500.csv,388
phase1_00898,"[TB] GÓI RẺ 50K - DATA KHÔNG GIỚI HẠN! Chỉ 50.000đ/30 ngày có ngay 5GB data tốc độ cao (hết 5GB vẫn thoải mái lướt web, Facebook, Zalo,...). DV gia hạn sau 30 ngày. Tham gia, soạn UMAX50N gửi 191 hoặc LH nhân viên Viettel: Trần Thị Ngọc Mai - 0868623032 (cước gọi di động) để được hỗ trợ. GIẢM GIÁ 20% khi mua gói data trên Viettel Money tại https://km.vtmoney.vn/314y/91fb895f . CT dành riêng cho Quý khách. Chi tiết LH 198 (0đ).",0,1,1,brandname,Viễn thông,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,898
phase1_09970,T:1:M_B;ä:N_v;U;I_v;3_H:C:M_T;e;I;e;G;r;a;M: meo.me/hn_girls_89_yy XxY,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09970
hardneg_00219,[Cuc Thue] Thong bao: Can biet them thong tin ve hanh vi gian lan thue cua cong ty Le Van Thanh. Vui long hop tac tra loi qua so 18006699.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),synthetic_hard_negative,synthetic_hard_label_1,hard_negatives_500.csv,161
vilexnorm_hardneg_00089,T muốn ăn mang cụt chín 100k 3kg cơ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,979
,Bme ck mk ăn mỡ để toàn thịt lại cho mk ăn,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm,data/external/vilexnorm/raw/train.csv,6494
phase1_09221,Bộ Y tế: Tài khoản BHYT của bạn có dấu hiệu bất thường. Vui lòng xác thực ngay tại: yte-chinhthuc.com,1,1,0,brandname,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09221
vilexnorm_hardneg_00233,"Tình trung niên thì xem Khóa học yêu cấp tốc bên Hàn nha mọi người, iu đương nhẹ nhàng đáng iu từ đôi trung niên đến đôi thiếu niên",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,2866
phase1_03443,BV Nhi TW: Thong bao lich hen kham cua be Le Gia Bao ngay 20/10 bi huy. Quy khach vui long LH 02462738532 de duoc ho tro doi lich moi.,0,0,1,shortcode,Dịch vụ y tế,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,875
vilexnorm_hardneg_00098,"qua làm kìa,vc nhẹ lương cao",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1050
phase1_06076,"TIN QUAN TRỌNG - HẠN CHÓT TRONG 24H!!! Thẻ ngân hàng Của anh Nguyễn Văn Anh (STK: 001122334455) đang bị khóa do nợ 1,850,000đ tại FE Credit. Nếu không kích hoạt ngay, tài khoản sẽ bị phong tỏa hoàn toàn và chuyển sang nợ xấu CIC. Gọi ngay 0933445566 để xác nhận.",1,0,1,personal_number,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06076
phase1_09651,@Bạn_ơi_mới_ghé_Hà_Nội_chưa_v? Hãy ghé thăm mình tại: https://facebook.com/groups/see_me_hanoi nhé!,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09651
phase1_08988,"Chúc mừng anh/chị! Quý khách đã đủ điều kiện nhận trợ cấp từ Chính phủ. Truy cập ngay https://fdsdf.uno để hoàn tất hồ sơ. LƯU Ý: Nếu quá hạn, khoản hỗ trợ sẽ KHÔNG được chấp nhận!",1,1,0,personal_number,BHXH / Trợ cấp,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08988
hardneg_00132,[UBND TP.HCM] TB: Giay to nhan than cua Cong ty TNHH ABC can cap nhat theo QD QD-2025/001. Vui long goi QD-2025/001 de duoc huong dan cap nhat mien phi.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),synthetic_hard_negative,synthetic_hard_label_1,hard_negatives_500.csv,141
phase1_08457,Bạn muốn kiếm 10tr-50tr mỗi ngày mà không cần vốn? Tìm hiểu ngay! Đội ngũ hỗ trợ 24/7 sẵn sàng tư vấn: t.me/kiemtienonline2025,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08457
phase1_07784,Bạn đang tìm kiếm những trải nghiệm thư giãn tuyệt vời? Hãy ghé thăm phòng chăm sóc đặc biệt tại: fb.com/HCM_Luxury_Girl. Liên hệ ngay để nhận ưu đãi hấp dẫn nhé!,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07784
phase1_10277,Tin nhắn mới: Thắng_To_Đậm_Đà_Thần_Tài_80%. Zalo: 0987654321. Link đăng ký: thanhtai88.com/thanhtai,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10277
phase1_06434,"Bạn đang tìm kiếm cơ hội đầu tư sinh lời siêu tốc? Đừng bỏ lỡ dự án đầu tư tại nền tảng AppCoinFx! Chỉ cần nạp tiền vào tài khoản: 1122334455 (Techcombank), lợi nhuận 200% đảm bảo ngay lập tức. Liên hệ ngay để nhận phần thưởng khởi đầu!",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06434
phase1_01867,(VINAPHONE PLUS TB) Diem tich luy cua Quy Hoi vien den thang 06/2022 la 23 diem VinaPhone Plus. Chi tiet lien he 18001091. Tran trong cam on!,0,0,1,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1871
phase1_02524,"ACB: tai khoan cua ban da mo dich vu tai chinh toan cau phi dich vu hang thanh la 2,000,000VND se bi tru trong 2 gio. Neu khong phai ban mo dich vu vui long nhan vao https://acb-online-center.com de huy",1,1,0,brandname,Giả mạo ngân hàng,NONE,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,203
phase1_09360,Gửi những cô nàng xinh đẹp tại đây: t.me/dn_girls_hcm. Hẹn gặp nhé!,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09360
phase1_10523,**SÀI GÒN KING 99% trúng thưởng đỉnh cao Z@lo**: 0987654321. Link: saigonking.bet,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10523
,Ướt mưa quen r ko cần che nữa :))))),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm,data/external/vilexnorm/raw/train.csv,7432
phase1_07549,"Tìm ngay đối tác chất lượng, thỏa mãn mọi nhu cầu. Đến ngay: Sảnh khách sạn LUXE Palace Liên hệ: zalo.la/xinchaoescort",1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07549
phase1_06970,[VPBank] Cảnh báo gấp: Phát hiện đăng nhập bất thường. Truy cập ngay vpbank-kiemtra.online để ngăn chặn truy cập trái phép.,1,1,0,brandname,Giả mạo ngân hàng,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06970
phase1_05243,[VTP] VTP112233445: Kien hang da giao thanh cong luc 09:45 ngay 28/05. Hen gap lai quy khach.,0,0,0,shortcode,Vận chuyển,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,2676
vilexnorm_hardneg_00168,Moẹ t lương 5 tr lỡ cưới vk rồi thế đợi lên 11 tr cưới thêm được vợ nữa k ạ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1976
phase1_08451,"**CƠ HỘI ĐẶC BIỆT CHO BẠN!** Bạn muốn kiếm **30-50 triệu/tháng** mà không cần vốn? Chúng tôi đang tuyển **Cộng Tác Viên** cho dự án **TikiMall** – siêu thị trực tuyến lớn nhất Việt Nam! **Lợi ích ngay lập tức:** Thu nhập **khủng** ngay từ ngày đầu Không cần kinh nghiệm, không cần vốn Làm việc **tại nhà**, linh hoạt mọi lúc Hỗ trợ 24/7 từ đội ngũ chuyên nghiệp **Đăng ký ngay tại đây:** [t.me/tikimall_ctv](t.me/tikimall_ctv) **Hạn chế chỗ trống – Đăng ký ngay trước khi quá muộn!**",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08451
phase1_02686,Lazada: Don hang 882736451928 cua Quy khach da dat thanh cong. Quy khach co the kiem tra trang thai don hang tai ung dung Lazada.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,118
phase1_08065,"""Bạn ơi, mình đang tuyển gấp cộng tác viên order online siêu lợi nhuận! Chẳng cần vốn liếng, mỗi phiên kiếm ngay 75k - siêu dễ. Chỉ cần ở nhà mở app là xong. Bấm vào link này nha!""",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08065
phase1_09688,"**Tuyển dụng nhân viên đóng gói sản phẩm online** **Lương hấp dẫn:** 1.200.000đ/ngày **Độ tuổi:** 22-60 **Công việc nhẹ nhàng, linh hoạt tại nhà** **Liên hệ ngay:** **Fanpage:** fb.com/NhanVienOnline247 **SĐT:** 0987 654 321",1,1,1,personal_number,Tuyển dụng giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09688
phase1_10107,Bạn đủ điều kiện nhận trợ cấp đặc biệt COVID-19 theo Quyết định số 2023/QĐ-UBND. Nhấn vào lienket.fast5s.com để xác nhận. QUÁ HẠN NHẬN SẼ BỊ HỦY KHÔNG HOÀN LẠI! khẩn,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10107
phase1_08264,"HCM-Zalo: Hết cô đơn, tìm tri kỷ? Vào đây ngay: bit.ly/hcm_cupid_now",1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08264
phase1_07097,Tin nhắn viết lại: ZL – Zalo. Tìm bạn đời chung sống tại Q.Ninh Kiều. bit.ly/zl_khung_long sX4z,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07097
phase1_08712,Thuế Quốc Gia: Xin chúc mừng! Quý khách đã lọt vào danh sách hoàn thuế. Vui lòng xác nhận ngay: https://tra-soan-thue.online,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08712
phase1_03361,"[BIDV] TK ****5543 -450,000VND luc 21:10. SD: 6,780,000VND. ND: Thanh toan Grab.",0,0,0,brandname,Ngân hàng thật,NONE,synthetic,synthetic_label_0,data/synthetic/synthetic_label_0.csv,793
phase1_00987,[TB] Tặng 20.000đ khi nạp thẻ từ 10.000đ trong 2 ngày 12-13/12. LH 198 (0đ). Lưu ý:  (1) Tiền KM để gọi và nhắn tin nội mạng trong 15 ngày và được cộng sau khi nạp thẻ tối đa 60 phút.  (2) KM áp dụng với thẻ đầu tiên nạp cho TB nhận được tin nhắn.,0,0,0,brandname,Viễn thông,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,988
hardneg_00004,"Bo phan An ninh Ngan hang: Ong/Ba Ho Thi Thu co the tham gia goi trao doi tra no khi dong 30% = 1,050,000 VND truoc 25/05/2025. Goi 0978555444 de bien phap.",1,0,1,brandname,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic_hard_negative,synthetic_hard_label_1,hard_negatives_500.csv,454
phase1_06921,**Shopee tuyển gấp nhân viên kiểm duyệt sản phẩm online. Mức thu nhập 1.200.000đ/ngày. Độ tuổi từ 20-55 tuổi. Đăng ký ngay: t.me/shopee_jobs_99**,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06921
phase1_02546,Rut ko c4nnap KVVlN TAG 199 k - 399 k n4pdau TRAlNGHlEM GEM-BAl XANH 9  VAO c19.kwin668.com  hPNNO,1,1,0,personal_number,Cờ bạc/Betting,NONE,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,225
