content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,source_row_id
[So Tu Phap] Thong bao: Ho so thue TNCN cua Le Van Thanh nam 2024 can dieu chinh. Vui long goi 18006699 de biet chi tiet va tranh phat.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),138
"UBND TP.HCM gui TB: Ong/Ba Pham Thi Huong co khoang thu nhap chua ke khai thue 20,000,000 VND. Lien he khoi thue truoc 15 ngay de xu ly tu nguyen.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),139
[Bo Cong An] Lich thi hanh an: Nguyen Thi Xuan can co mat tai Bo Cong An vao 8h00 ngay mai. Lien he so 23/TB-BHXH neu can doi lich.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),140
[UBND TP.HCM] TB: Giay to nhan than cua Cong ty TNHH ABC can cap nhat theo QD QD-2025/001. Vui long goi QD-2025/001 de duoc huong dan cap nhat mien phi.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),141
[UBND Ha Noi] Xac nhan: Ho so cap the CCCD cua Tran Thi Lan can xac minh them thong tin. Goi QD-2025/001 trong gio hanh chinh de dat lich phong van.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),142
Bo Giao thong Van tai: Doanh nghiep XYZ can bo sung giay to cho ho so cap phep kinh doanh so 18006699. Han chot ngay mai. Goi hotline 18006699 de duoc ho tro.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),143
"UBND TP.HCM: Qua trinh kiem tra phat hien doanh nghiep Le Van Thanh no thue 10,000,000 VND. Goi so 18006699 truoc ngay 20 de tranh bi cong bo cong khai.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),144
Cuc Thue: Nguyen Thi Xuan can bo sung giay to cho ho so cap phep kinh doanh so QD-2025/001. Han chot ngay mai. Goi hotline QD-2025/001 de duoc ho tro.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),145
[So Tu Phap] Thong bao: Can biet them thong tin ve hanh vi gian lan thue cua cong ty Nguyen Van Hung. Vui long hop tac tra loi qua so 02890000123.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),146
BHXH Viet Nam: Moi Doanh nghiep XYZ tham du buoi hop ve thu tuc hanh chinh tai tru so. Vui long xac nhan tham du bang cach goi lai so nay.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),147
[Bo Cong An] CANH BAO: Ho so BHYT cua Doanh nghiep XYZ phat hien bat thuong. Can xac minh ngay hom nay truoc 17h de tranh dinh chi the.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),148
[Cuc Thue] Thong bao: Can biet them thong tin ve hanh vi gian lan thue cua cong ty Doanh nghiep XYZ. Vui long hop tac tra loi qua so 18006699.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),149
[Bo Giao thong Van tai] Thong bao: Can biet them thong tin ve hanh vi gian lan thue cua cong ty Tran Thi Lan. Vui long hop tac tra loi qua so 19001234.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),150
[Bo Cong An] Lich thi hanh an: Le Van Thanh can co mat tai Bo Cong An vao 8h00 ngay mai. Lien he so QD-2025/001 neu can doi lich.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),151
"Phong Lao dong Thuong binh Xa hoi: Quy co/chu Ho Van Nam chua nop phat vi pham hanh chinh 5,000,000 VND theo quyet dinh so 18006699. Vui long thanh toan truoc 30 ngay.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),152
"Vien Kiem sat: Qua trinh kiem tra phat hien doanh nghiep Doanh nghiep XYZ no thue 10,000,000 VND. Goi so QD-2025/001 truoc ngay 20 de tranh bi cong bo cong khai.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),153
Vien Kiem sat: Nguyen Van Hung can bo sung giay to cho ho so cap phep kinh doanh so 19001234. Han chot ngay mai. Goi hotline 19001234 de duoc ho tro.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),154
"Cong an TP: Quy co/chu Ho Van Nam chua nop phat vi pham hanh chinh 15,000,000 VND theo quyet dinh so 02890000123. Vui long thanh toan truoc 30 ngay.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),155
"Cong an TP: Qua trinh kiem tra phat hien doanh nghiep Pham Thi Huong no thue 20,000,000 VND. Goi so QD-2025/001 truoc ngay 20 de tranh bi cong bo cong khai.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),156
[UBND Ha Noi] CANH BAO: Ho so BHYT cua Nguyen Van Hung phat hien bat thuong. Can xac minh ngay hom nay truoc 17h de tranh dinh chi the.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),157
"UBND Ha Noi gui TB: Ong/Ba Tran Thi Lan co khoang thu nhap chua ke khai thue 2,500,000 VND. Lien he khoi thue truoc 15 ngay de xu ly tu nguyen.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),158
"Cong an TP TB KHAN: Le Van Thanh co bien bao vi pham giao thong ngay 15/05/2025 chua thanh toan. So tien 50,000,000 VND. Goi 19001234 de thu xep.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),159
"UBND TP.HCM: Qua trinh kiem tra phat hien doanh nghiep Le Van Thanh no thue 5,000,000 VND. Goi so 1234/CV-CT truoc ngay 20 de tranh bi cong bo cong khai.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),160
[Cuc Thue] Thong bao: Can biet them thong tin ve hanh vi gian lan thue cua cong ty Le Van Thanh. Vui long hop tac tra loi qua so 18006699.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),161
"UBND Ha Noi TB KHAN: Ho Van Nam co bien bao vi pham giao thong ngay 15/05/2025 chua thanh toan. So tien 500,000 VND. Goi 1234/CV-CT de thu xep.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),162
Bo Giao thong Van tai: Tran Thi Lan can bo sung giay to cho ho so cap phep kinh doanh so 18006699. Han chot ngay mai. Goi hotline 18006699 de duoc ho tro.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),163
[Phong Lao dong Thuong binh Xa hoi] He thong da ghi nhan don khieu nai cua Pham Thi Huong ma so 1234/CV-CT. Vui long goi lai de cap nhat trang thai xu ly.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),164
"BHXH Viet Nam gui TB: Ong/Ba Doanh nghiep XYZ co khoang thu nhap chua ke khai thue 5,000,000 VND. Lien he khoi thue truoc 15 ngay de xu ly tu nguyen.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),165
"UBND TP.HCM gui TB: Ong/Ba Nguyen Thi Xuan co khoang thu nhap chua ke khai thue 5,000,000 VND. Lien he khoi thue truoc 15 ngay de xu ly tu nguyen.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),166
"UBND Ha Noi: Quy co/chu Nguyen Thi Xuan chua nop phat vi pham hanh chinh 500,000 VND theo quyet dinh so 18006699. Vui long thanh toan truoc 30 ngay.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),167
[Phong Lao dong Thuong binh Xa hoi] Can lam viec ve ho so BHXH cua Doanh nghiep XYZ. Co so du lieu cho thay co sai sot can chinh sua. Goi 18006699 de dat lich lam viec.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),168
[Vien Kiem sat] Xac nhan: Ho so cap the CCCD cua Pham Thi Huong can xac minh them thong tin. Goi 18006699 trong gio hanh chinh de dat lich phong van.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),169
[Cong an TP] Can lam viec ve ho so BHXH cua Pham Thi Huong. Co so du lieu cho thay co sai sot can chinh sua. Goi 1234/CV-CT de dat lich lam viec.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),170
"Phong Lao dong Thuong binh Xa hoi gui TB: Ong/Ba Le Van Thanh co khoang thu nhap chua ke khai thue 1,000,000 VND. Lien he khoi thue truoc 15 ngay de xu ly tu nguyen.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),171
"So Tu Phap thong bao: Pham Thi Huong co quyet dinh xu phat hanh chinh so QD-2025/001 tri gia 2,500,000 VND. Neu khong dong y, lien he QD-2025/001 de khieu lai.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),172
"So Tu Phap: Quy co/chu Nguyen Thi Xuan chua nop phat vi pham hanh chinh 10,000,000 VND theo quyet dinh so 1234/CV-CT. Vui long thanh toan truoc 30 ngay.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),173
[Phong Lao dong Thuong binh Xa hoi] Can lam viec ve ho so BHXH cua Cong ty TNHH ABC. Co so du lieu cho thay co sai sot can chinh sua. Goi 02890000123 de dat lich lam viec.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),175
"BHXH Viet Nam gui TB: Ong/Ba Cong ty TNHH ABC co khoang thu nhap chua ke khai thue 10,000,000 VND. Lien he khoi thue truoc 15 ngay de xu ly tu nguyen.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),176
Bo Cong An: Moi Nguyen Thi Xuan tham du buoi hop ve thu tuc hanh chinh tai tru so. Vui long xac nhan tham du bang cach goi lai so nay.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),177
Phong Lao dong Thuong binh Xa hoi: Nguyen Thi Xuan can bo sung giay to cho ho so cap phep kinh doanh so 18006699. Han chot ngay mai. Goi hotline 18006699 de duoc ho tro.,1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),178
"Bo Cong An: Quy co/chu Cong ty TNHH ABC chua nop phat vi pham hanh chinh 50,000,000 VND theo quyet dinh so 1234/CV-CT. Vui long thanh toan truoc 30 ngay.",1,0,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal),179
"Viettel TB: Tai khoan cuoc cua 0865432109 duoc hoan tien 50,000,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),200
"[Reddi] Thong bao: So 0901234567 duoc chon vao top khach hang than thiet. Nhan ngay 2,500,000 xu quy doi vao tien mat. Goi 0901111222 de xac nhan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),201
"Reddi: QK 0912345678 da su dung dich vu qua 1,000,000 phut trong thang. Nhan qua tang tri gia 500.000d bang cach goi lai so nay de xac nhan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),202
"Viettel CAM ON: QK da nap 20,000,000 VND cho thue bao 09xxxxxxxx. Chung toi gui them 10,000,000 VND khuyen mai. Goi 19008888 de kich hoat bonus.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),203
[Reddi] TB KHAN: Sim 09xxxxxxxx se bi khoa do thong tin chu the chua xac thuc dung quy dinh. Goi hotline 19001010 truoc 20h de xu ly.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),204
"[Reddi] Phat hien yeu cau chuyen vung nuoc ngoai cho 0865432109. Neu khong phai QK, goi ngay 18001234 de khoa dich vu va bao mat tai khoan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),205
"[Vietnamobile] KHACH HANG THAN THIET: 0912345678 nhan duoc 20,000,000 diem thuong co the doi thanh tien mat. Han hieu luc 48h. Goi 19001234 ngay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),206
"Reddi CAM ON: QK da nap 500,000 VND cho thue bao 09xxxxxxxx. Chung toi gui them 250,000 VND khuyen mai. Goi 19008888 de kich hoat bonus.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),207
"[Viettel] KHACH HANG THAN THIET: 0978123456 nhan duoc 5,000,000 diem thuong co the doi thanh tien mat. Han hieu luc 48h. Goi 19001234 ngay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),208
"[Viettel] Thong bao: So 0978123456 duoc chon vao top khach hang than thiet. Nhan ngay 5,000,000 xu quy doi vao tien mat. Goi 0901111222 de xac nhan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),209
"[Reddi] Chuc mung! So dien thoai 0901234567 cua QK trung giai thuong 2,500,000 VND tu chuong trinh khuyen mai. Goi 19001234 de nhan qua ngay hom nay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),210
"[Vietnamobile] KHACH HANG THAN THIET: 0865432109 nhan duoc 50,000,000 diem thuong co the doi thanh tien mat. Han hieu luc 48h. Goi 19001234 ngay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),211
"Viettel: Thue bao 0978123456 dang hoat dong bat thuong. De bao ve tai khoan, vui long goi 0899001122 de doi SIM moi bao mat hoan toan mien phi.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),212
"[Mobifone] QK vui long xac nhan so dien thoai 0865432109 van con su dung. Neu khong xac nhan truoc 17h hom nay, thue bao se bi thu hoi theo quy dinh.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),213
"[Vinaphone] QK 0912345678: Goi cuoc cua ban the thang nay phat sinh them 5,000,000 VND do dang ky goi quoc te. Goi 19001010 neu khong thuc hien.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),214
"[Viettel] QK vui long xac nhan so dien thoai 09xxxxxxxx van con su dung. Neu khong xac nhan truoc 17h hom nay, thue bao se bi thu hoi theo quy dinh.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),215
"Vinaphone TB: Tai khoan cuoc cua 0912345678 duoc hoan tien 2,500,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),216
"Viettel CAM ON: QK da nap 10,000,000 VND cho thue bao 0978123456. Chung toi gui them 5,000,000 VND khuyen mai. Goi 19008888 de kich hoat bonus.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),217
"Reddi TB: Tai khoan cuoc cua 0912345678 duoc hoan tien 50,000,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),218
"Reddi: So 09xxxxxxxx cua QK dat dieu kien nhan SIM vang phong thuy. Tong gia tri 50,000,000 VND. Goi lai so nay trong 24h de dat coc giu so.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),220
"[Viettel] Phat hien yeu cau chuyen vung nuoc ngoai cho 09xxxxxxxx. Neu khong phai QK, goi ngay 18001234 de khoa dich vu va bao mat tai khoan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),221
"[Vietnamobile] Chuc mung! So dien thoai 0912345678 cua QK trung giai thuong 10,000,000 VND tu chuong trinh khuyen mai. Goi 19001234 de nhan qua ngay hom nay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),222
[Viettel] TB KHAN: Sim 0978123456 se bi khoa do thong tin chu the chua xac thuc dung quy dinh. Goi hotline 19001010 truoc 20h de xu ly.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),223
[Mobifone] TB KHAN: Sim 09xxxxxxxx se bi khoa do thong tin chu the chua xac thuc dung quy dinh. Goi hotline 19001010 truoc 20h de xu ly.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),224
"[Vinaphone] Phat hien yeu cau chuyen vung nuoc ngoai cho 0865432109. Neu khong phai QK, goi ngay 18001234 de khoa dich vu va bao mat tai khoan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),225
"[Mobifone] QK vui long xac nhan so dien thoai 0978123456 van con su dung. Neu khong xac nhan truoc 17h hom nay, thue bao se bi thu hoi theo quy dinh.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),226
"Vietnamobile CSKH: He thong ghi nhan so 0901234567 co cuoc phi chua thanh toan tu thang truoc 50,000,000 VND. Vui long goi 18001234 de xu ly, tranh bi cat song.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),227
"[Vietnamobile] QK vui long xac nhan so dien thoai 0912345678 van con su dung. Neu khong xac nhan truoc 17h hom nay, thue bao se bi thu hoi theo quy dinh.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),228
"[Viettel] QK 0978123456: Goi cuoc cua ban the thang nay phat sinh them 15,000,000 VND do dang ky goi quoc te. Goi 19001010 neu khong thuc hien.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),229
"Vietnamobile THONG BAO: QK 0912345678 co khoan tien hoan phi dich vu 20,000,000 VND. Goi 19001234 de nhan ve the ngan hang hoac vi dien tu.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),230
"Reddi TB: Tai khoan cuoc cua 0901234567 duoc hoan tien 50,000,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),231
"Mobifone TB: Tai khoan cuoc cua 0912345678 duoc hoan tien 15,000,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),232
"[Vietnamobile] QK vui long xac nhan so dien thoai 09xxxxxxxx van con su dung. Neu khong xac nhan truoc 17h hom nay, thue bao se bi thu hoi theo quy dinh.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),233
"[Reddi] Chuc mung! So dien thoai 0865432109 cua QK trung giai thuong 20,000,000 VND tu chuong trinh khuyen mai. Goi 19001234 de nhan qua ngay hom nay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),234
"Vinaphone CAM ON: QK da nap 15,000,000 VND cho thue bao 09xxxxxxxx. Chung toi gui them 7,500,000 VND khuyen mai. Goi 19008888 de kich hoat bonus.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),235
"Vietnamobile: QK 0865432109 da su dung dich vu qua 500,000 phut trong thang. Nhan qua tang tri gia 500.000d bang cach goi lai so nay de xac nhan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),236
"[Mobifone] Phat hien yeu cau chuyen vung nuoc ngoai cho 09xxxxxxxx. Neu khong phai QK, goi ngay 18001234 de khoa dich vu va bao mat tai khoan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),237
"Mobifone TB: Tai khoan cuoc cua 0865432109 duoc hoan tien 50,000,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),238
"Viettel: Thue bao 09xxxxxxxx dang hoat dong bat thuong. De bao ve tai khoan, vui long goi 0899001122 de doi SIM moi bao mat hoan toan mien phi.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),239
[Vinaphone] Thong bao: He thong Vinaphone se nang cap. Thue bao 0912345678 can cap nhat thong tin SIM CHUAN HOACAN THAY SIM moi. Goi 18001234 de duoc ho tro.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),240
"Vietnamobile THONG BAO: QK 0901234567 co khoan tien hoan phi dich vu 5,000,000 VND. Goi 19001234 de nhan ve the ngan hang hoac vi dien tu.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),241
"[Viettel] QK vui long xac nhan so dien thoai 0865432109 van con su dung. Neu khong xac nhan truoc 17h hom nay, thue bao se bi thu hoi theo quy dinh.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),242
[Vinaphone] Thong bao: He thong Vinaphone se nang cap. Thue bao 0865432109 can cap nhat thong tin SIM CHUAN HOACAN THAY SIM moi. Goi 18001234 de duoc ho tro.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),243
"Mobifone: So 0865432109 cua QK dat dieu kien nhan SIM vang phong thuy. Tong gia tri 50,000,000 VND. Goi lai so nay trong 24h de dat coc giu so.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),244
"[Vinaphone] QK 0865432109: Goi cuoc cua ban the thang nay phat sinh them 2,500,000 VND do dang ky goi quoc te. Goi 19001010 neu khong thuc hien.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),245
"Vinaphone THONG BAO: QK 09xxxxxxxx co khoan tien hoan phi dich vu 2,500,000 VND. Goi 19001234 de nhan ve the ngan hang hoac vi dien tu.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),246
"Viettel CSKH: He thong ghi nhan so 0912345678 co cuoc phi chua thanh toan tu thang truoc 20,000,000 VND. Vui long goi 18001234 de xu ly, tranh bi cat song.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),247
"[Reddi] KHACH HANG THAN THIET: 0912345678 nhan duoc 500,000 diem thuong co the doi thanh tien mat. Han hieu luc 48h. Goi 19001234 ngay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),248
"Mobifone THONG BAO: QK 09xxxxxxxx co khoan tien hoan phi dich vu 50,000,000 VND. Goi 19001234 de nhan ve the ngan hang hoac vi dien tu.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),249
"Vinaphone CSKH: He thong ghi nhan so 0865432109 co cuoc phi chua thanh toan tu thang truoc 50,000,000 VND. Vui long goi 18001234 de xu ly, tranh bi cat song.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),250
"Mobifone: So 09xxxxxxxx cua QK dat dieu kien nhan SIM vang phong thuy. Tong gia tri 20,000,000 VND. Goi lai so nay trong 24h de dat coc giu so.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),251
"Mobifone CAM ON: QK da nap 5,000,000 VND cho thue bao 0978123456. Chung toi gui them 2,500,000 VND khuyen mai. Goi 19008888 de kich hoat bonus.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),252
"[Vietnamobile] Chuc mung! So dien thoai 0978123456 cua QK trung giai thuong 20,000,000 VND tu chuong trinh khuyen mai. Goi 19001234 de nhan qua ngay hom nay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),253
"[Mobifone] QK 0865432109: Goi cuoc cua ban the thang nay phat sinh them 20,000,000 VND do dang ky goi quoc te. Goi 19001010 neu khong thuc hien.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),254
"[Vinaphone] Thong bao: So 0865432109 duoc chon vao top khach hang than thiet. Nhan ngay 500,000 xu quy doi vao tien mat. Goi 0901111222 de xac nhan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),255
"Reddi THONG BAO: QK 09xxxxxxxx co khoan tien hoan phi dich vu 15,000,000 VND. Goi 19001234 de nhan ve the ngan hang hoac vi dien tu.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),256
[Viettel] Thong bao: He thong Viettel se nang cap. Thue bao 0865432109 can cap nhat thong tin SIM CHUAN HOACAN THAY SIM moi. Goi 18001234 de duoc ho tro.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),257
"[Vietnamobile] QK 0901234567: Goi cuoc cua ban the thang nay phat sinh them 2,500,000 VND do dang ky goi quoc te. Goi 19001010 neu khong thuc hien.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),258
[Vinaphone] TB KHAN: Sim 0901234567 se bi khoa do thong tin chu the chua xac thuc dung quy dinh. Goi hotline 19001010 truoc 20h de xu ly.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),259
"[Mobifone] QK vui long xac nhan so dien thoai 0912345678 van con su dung. Neu khong xac nhan truoc 17h hom nay, thue bao se bi thu hoi theo quy dinh.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),260
"Vietnamobile CAM ON: QK da nap 500,000 VND cho thue bao 09xxxxxxxx. Chung toi gui them 250,000 VND khuyen mai. Goi 19008888 de kich hoat bonus.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),262
"Viettel: QK 0978123456 da su dung dich vu qua 10,000,000 phut trong thang. Nhan qua tang tri gia 500.000d bang cach goi lai so nay de xac nhan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),263
[Viettel] TB KHAN: Sim 0865432109 se bi khoa do thong tin chu the chua xac thuc dung quy dinh. Goi hotline 19001010 truoc 20h de xu ly.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),264
"Viettel: Thue bao 0865432109 dang hoat dong bat thuong. De bao ve tai khoan, vui long goi 0899001122 de doi SIM moi bao mat hoan toan mien phi.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),265
"Mobifone CSKH: He thong ghi nhan so 0901234567 co cuoc phi chua thanh toan tu thang truoc 500,000 VND. Vui long goi 18001234 de xu ly, tranh bi cat song.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),266
"Viettel CSKH: He thong ghi nhan so 0912345678 co cuoc phi chua thanh toan tu thang truoc 15,000,000 VND. Vui long goi 18001234 de xu ly, tranh bi cat song.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),267
[Vietnamobile] Thong bao: He thong Vietnamobile se nang cap. Thue bao 0978123456 can cap nhat thong tin SIM CHUAN HOACAN THAY SIM moi. Goi 18001234 de duoc ho tro.,1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),268
"[Vietnamobile] Thong bao: So 09xxxxxxxx duoc chon vao top khach hang than thiet. Nhan ngay 2,500,000 xu quy doi vao tien mat. Goi 0901111222 de xac nhan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),269
"Vinaphone CAM ON: QK da nap 20,000,000 VND cho thue bao 0901234567. Chung toi gui them 10,000,000 VND khuyen mai. Goi 19008888 de kich hoat bonus.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),270
"Vinaphone: QK 0865432109 da su dung dich vu qua 2,500,000 phut trong thang. Nhan qua tang tri gia 500.000d bang cach goi lai so nay de xac nhan.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),271
"[Vietnamobile] KHACH HANG THAN THIET: 0912345678 nhan duoc 50,000,000 diem thuong co the doi thanh tien mat. Han hieu luc 48h. Goi 19001234 ngay.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),272
"Reddi: So 0978123456 cua QK dat dieu kien nhan SIM vang phong thuy. Tong gia tri 1,000,000 VND. Goi lai so nay trong 24h de dat coc giu so.",1,0,1,brandname,Viễn thông,LEVEL 0 – Không obfuscation (formal),274
