setup,seed,sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id,eval_subset,true_label,pred_label,prob_label0,prob_label1,is_correct,error_type,source_error_file,variant_key,threshold,variant,case_id,suggested_reason
B2_class_weight_threshold,123,phase1_02077,"Moi ban tao tai khoan S-Student de nhan dac quyen: giam them den 10%, tro gia den 5tr khi len doi va giam phi giao hang. Tao tai khoan ngay: https://go.cps.onl/5n7dsskw",0,1.0,0.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2081.0,real_test,0,1,0.001364362,0.9986356,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_123_real_test_errors.csv,B2_class_weight_threshold,0.18,,phase1_02077,FP_legitimate_promotion_reward
B2_class_weight_threshold,123,phase1_01145,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,1.0,0.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1146.0,real_test,0,1,0.094594024,0.90540594,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_123_real_test_errors.csv,B2_class_weight_threshold,0.18,,phase1_01145,FP_legitimate_with_url
B2_class_weight_threshold,2025,phase1_02429,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,0.0,0.0,shortcode,Khác,NONE,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,107.0,real_test,1,0,0.98942953,0.010570489,False,FN,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_02429,FN_obfuscation_or_leet
B2_class_weight_threshold,2025,phase1_01845,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,0,1.0,1.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1849.0,real_test,0,1,0.008660931,0.991339,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_01845,FP_legitimate_recruitment_like
B2_class_weight_threshold,2025,phase1_00836,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463,0,1.0,1.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,836.0,real_test,0,1,0.534286,0.465714,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_00836,FP_legitimate_recruitment_like
B2_class_weight_threshold,2025,phase1_01017,Ban da dang ky giao dich dien tu BHXH thanh cong. Tai khoan: 7936728646 - Mat khau: 526669,0,0.0,0.0,brandname,Dịch vụ công thật,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1018.0,real_test,0,1,0.28532216,0.7146778,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_01017,FP_official_brandlike
B2_class_weight_threshold,2025,phase1_02445,"Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (viết liền nhau, không dấu) để đăng ký làm thủ tục hồ sơ nhận thưởng. Hoặc có thể truy cập công cụ tìm kiếm Google và gõ từ khóa: (TraoThuongQuy3.Com). Sau đó chọn kết quả tìm kiếm đầu tiên để truy cập trang website lãnh thưởng. Mọi thắc mắc xin liên hệ Tổng đài CSKH: [(08) 9921 4440]",1,0.0,0.0,personal_number,Khác,NONE,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,123.0,real_test,1,0,0.80147004,0.19852991,False,FN,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_02445,FN_obfuscation_or_leet
B2_class_weight_threshold,2025,phase1_01801,"Cam on ban da quan tam den DH Cong nghe Mien Dong (MIT), truong tiep tuc xet tuyen NVBS den 10/10. Ban Dang ky online tai dangky.mit.vn . DT/Zalo: 0981767568",0,1.0,1.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1805.0,real_test,0,1,0.38496992,0.61503005,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_01801,FP_legitimate_recruitment_like
B2_class_weight_threshold,2025,phase1_00803,(TPBank) QK vui long truy cap https://evocard.tpb.vn/UiK3Qrnc de hoan tat dang ky mo the TPBank EVO va tan huong uu dai khong gioi han. LH 1900585885,0,1.0,1.0,brandname,Ngân hàng thật,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,803.0,real_test,0,1,0.16885696,0.8311431,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_00803,FP_legitimate_url_and_phone
B2_class_weight_threshold,2025,phase1_02060,DATA KHONG GIOI HAN - MUA 1 TANG 1: Chi voi 10.000d/ngay! Dang ky goi ProMax 1 ngay bang cach soan DK DU1 gui 123 va huong ngay uu dai MIEN PHI CHU KY GIA HAN TIEP THEO. Khuyen mai ap dung 1 lan cho thue bao dang ky lan dau trong thang. CTLH: 0922789789 (0d).,0,0.0,1.0,brandname,Viễn thông,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2064.0,real_test,0,1,0.539423,0.46057698,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_02060,FP_legitimate_promotion_reward
B2_class_weight_threshold,2025,phase1_01145,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,1.0,0.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1146.0,real_test,0,1,0.00206277,0.9979372,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_2025_real_test_errors.csv,B2_class_weight_threshold,0.22,,phase1_01145,FP_legitimate_with_url
B2_class_weight_threshold,42,phase1_02429,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,0.0,0.0,shortcode,Khác,NONE,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,107.0,real_test,1,0,0.9991391,0.0008609261,False,FN,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_02429,FN_obfuscation_or_leet
B2_class_weight_threshold,42,phase1_01845,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,0,1.0,1.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1849.0,real_test,0,1,0.005260852,0.9947391,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_01845,FP_legitimate_recruitment_like
B2_class_weight_threshold,42,phase1_02442,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,1.0,0.0,personal_number,Giả mạo ngân hàng,NONE,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,120.0,real_test,1,0,0.9605466,0.039453376,False,FN,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_02442,FN_obfuscation_or_leet
B2_class_weight_threshold,42,phase1_02445,"Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (viết liền nhau, không dấu) để đăng ký làm thủ tục hồ sơ nhận thưởng. Hoặc có thể truy cập công cụ tìm kiếm Google và gõ từ khóa: (TraoThuongQuy3.Com). Sau đó chọn kết quả tìm kiếm đầu tiên để truy cập trang website lãnh thưởng. Mọi thắc mắc xin liên hệ Tổng đài CSKH: [(08) 9921 4440]",1,0.0,0.0,personal_number,Khác,NONE,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,123.0,real_test,1,0,0.9973008,0.0026991665,False,FN,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_02445,FN_obfuscation_or_leet
B2_class_weight_threshold,42,phase1_00810,"Cam on quy khach da mo dich vu ngan hang dien tu VPBank. Luu y KHONG tiet lo mat khau khoi tao cho bat ky ai, bao gom ca Ngan hang. Mat khau khoi tao la xbmB7qab",0,0.0,0.0,brandname,Ngân hàng thật,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,810.0,real_test,0,1,0.022999303,0.9770007,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_00810,FP_official_brandlike
B2_class_weight_threshold,42,phase1_00942,"Nhan dip Tet Nham Dan,BLD va Ban Dai dien CMHS truong THPT Nguyen Cong Tru kinh chuc Quy PHHS va toan the gia dinh suc khoe,hanh phuc,binh an,van su nhu y",0,0.0,0.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,943.0,real_test,0,1,0.92475563,0.07524433,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_00942,FP_official_brandlike
B2_class_weight_threshold,42,phase1_02077,"Moi ban tao tai khoan S-Student de nhan dac quyen: giam them den 10%, tro gia den 5tr khi len doi va giam phi giao hang. Tao tai khoan ngay: https://go.cps.onl/5n7dsskw",0,1.0,0.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2081.0,real_test,0,1,0.7932662,0.20673384,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_02077,FP_legitimate_promotion_reward
B2_class_weight_threshold,42,phase1_02060,DATA KHONG GIOI HAN - MUA 1 TANG 1: Chi voi 10.000d/ngay! Dang ky goi ProMax 1 ngay bang cach soan DK DU1 gui 123 va huong ngay uu dai MIEN PHI CHU KY GIA HAN TIEP THEO. Khuyen mai ap dung 1 lan cho thue bao dang ky lan dau trong thang. CTLH: 0922789789 (0d).,0,0.0,1.0,brandname,Viễn thông,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,2064.0,real_test,0,1,0.0016941034,0.9983059,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_02060,FP_legitimate_promotion_reward
B2_class_weight_threshold,42,phase1_01145,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,1.0,0.0,brandname,Khác,NONE,real,real_label_0,data/ground_truth/dataset_label_0_with_categories.csv,1146.0,real_test,0,1,0.109324835,0.8906752,False,FP,setup_results\setup_b_results\setup_b_B2_class_weight_threshold_seed_42_real_test_errors.csv,B2_class_weight_threshold,0.07,,phase1_01145,FP_legitimate_with_url
E_real_plus_synthetic_label1,123,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.9333701,0.066629894,False,FN,setup_results\setup_e_results\setup_e_E1_500_seed_123_real_test_errors.csv,E1_500,,E1_500,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,0,,,,,,,,,,real_test,0,1,0.09392703,0.9060729,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_123_real_test_errors.csv,E1_500,,E1_500,content_e13217d4bd83,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,123,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.999666,0.00033404317,False,FN,setup_results\setup_e_results\setup_e_E1_500_seed_123_real_test_errors.csv,E1_500,,E1_500,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463,0,,,,,,,,,,real_test,0,1,0.15649123,0.8435088,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_123_real_test_errors.csv,E1_500,,E1_500,content_ac258ae84c79,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,123,,"Nhan dip Tet Nham Dan,BLD va Ban Dai dien CMHS truong THPT Nguyen Cong Tru kinh chuc Quy PHHS va toan the gia dinh suc khoe,hanh phuc,binh an,van su nhu y",0,,,,,,,,,,real_test,0,1,0.005544146,0.9944559,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_123_real_test_errors.csv,E1_500,,E1_500,content_f847a2fa0a0e,FP_other_or_ambiguous
E_real_plus_synthetic_label1,123,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.0022040894,0.99779594,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_123_real_test_errors.csv,E1_500,,E1_500,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,2025,,"Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439.",0,,,,,,,,,,real_test,0,1,0.0028118584,0.99718815,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_8a57b7d41a31,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,2025,,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,0,,,,,,,,,,real_test,0,1,0.0035038227,0.99649614,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_e13217d4bd83,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,2025,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.99963737,0.00036259004,False,FN,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,"Cam on quy khach da mo dich vu ngan hang dien tu VPBank. Luu y KHONG tiet lo mat khau khoi tao cho bat ky ai, bao gom ca Ngan hang. Mat khau khoi tao la xbmB7qab",0,,,,,,,,,,real_test,0,1,0.07409726,0.92590266,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_90b1d6b3addf,FP_other_or_ambiguous
E_real_plus_synthetic_label1,2025,,"Cam on ban da quan tam den DH Cong nghe Mien Dong (MIT), truong tiep tuc xet tuyen NVBS den 10/10. Ban Dang ky online tai dangky.mit.vn . DT/Zalo: 0981767568",0,,,,,,,,,,real_test,0,1,0.002103369,0.99789655,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_908135caf027,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,2025,,"Sai cu phap nhan tin. De lay thong tin dich vu Mobile Internet va Dcom, vui long bam goi *098# hoac lien he 198 (mien phi). Tran trong.",0,,,,,,,,,,real_test,0,1,0.0020507437,0.9979493,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_f003942252bd,FP_other_or_ambiguous
E_real_plus_synthetic_label1,2025,,"Nhan dip Tet Nham Dan,BLD va Ban Dai dien CMHS truong THPT Nguyen Cong Tru kinh chuc Quy PHHS va toan the gia dinh suc khoe,hanh phuc,binh an,van su nhu y",0,,,,,,,,,,real_test,0,1,0.008796121,0.9912039,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_f847a2fa0a0e,FP_other_or_ambiguous
E_real_plus_synthetic_label1,2025,,"Moi ban tao tai khoan S-Student de nhan dac quyen: giam them den 10%, tro gia den 5tr khi len doi va giam phi giao hang. Tao tai khoan ngay: https://go.cps.onl/5n7dsskw",0,,,,,,,,,,real_test,0,1,0.024469672,0.9755304,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_a6c4935cfae6,FP_legitimate_promotion_reward
E_real_plus_synthetic_label1,2025,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.0014409429,0.99855906,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_2025_real_test_errors.csv,E1_500,,E1_500,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,42,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.9996288,0.00037118542,False,FN,setup_results\setup_e_results\setup_e_E1_500_seed_42_real_test_errors.csv,E1_500,,E1_500,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,,,,,,,,,,real_test,1,0,0.9991358,0.0008642927,False,FN,setup_results\setup_e_results\setup_e_E1_500_seed_42_real_test_errors.csv,E1_500,,E1_500,content_e04559d5e0ad,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.99968624,0.0003138109,False,FN,setup_results\setup_e_results\setup_e_E1_500_seed_42_real_test_errors.csv,E1_500,,E1_500,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,https://ww.facebook.com/CSKHduongdinhninh035/ Chị nhắn vào Facebook bạn này ạ chị nhắn là tôi muốn hoàn tiền đơn hàng mĩ phẩm HASAKI bị lỗi gây kích ứng MVD: 1041 SĐT ĐẶT HÀNG: 0987654321,1,,,,,,,,,,real_test,1,0,0.99497885,0.0050211498,False,FN,setup_results\setup_e_results\setup_e_E1_500_seed_42_real_test_errors.csv,E1_500,,E1_500,content_a6674ce70f16,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.0014636011,0.99853635,False,FP,setup_results\setup_e_results\setup_e_E1_500_seed_42_real_test_errors.csv,E1_500,,E1_500,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,123,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.9992592,0.0007408056,False,FN,setup_results\setup_e_results\setup_e_E2_1000_seed_123_real_test_errors.csv,E2_1000,,E2_1000,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.99966335,0.0003366622,False,FN,setup_results\setup_e_results\setup_e_E2_1000_seed_123_real_test_errors.csv,E2_1000,,E2_1000,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463,0,,,,,,,,,,real_test,0,1,0.08555635,0.9144437,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_123_real_test_errors.csv,E2_1000,,E2_1000,content_ac258ae84c79,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,123,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.0014607493,0.9985392,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_123_real_test_errors.csv,E2_1000,,E2_1000,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,123,,8DAY Thuong Tan Thu Loc 80K (OF67QL411IO) trai nghiem mphi thang rut ngay.HSD Code 24h.HOANTRA 1.3. NAPDAU 200PTRAM. Tham gia tai t.ly/azvVE Dki täng 58K~ 8386K Iink: dsu1d.cc/QV6eCs ~PH4J,1,,,,,,,,,,real_test,1,0,0.93379396,0.066206016,False,FN,setup_results\setup_e_results\setup_e_E2_1000_seed_123_real_test_errors.csv,E2_1000,,E2_1000,content_67793f0d91ff,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,"Ke tu ngay 01/08/2022, EVNHCMC ngung nhan tin SMS, Quy KH vui long kiem tra ung dung CSKH, Zalo, Email de nhan thong bao tien dien va cac thong tin ve dien khac. De cai dat ung dung EVNHCMC CSKH, Quy KH truy cap cskh.evnhcmc.vn/tuvan/ungdungcskh hoac lien he 1900545454 de duoc ho tro. Tran trong.",0,,,,,,,,,,real_test,0,1,0.10875559,0.8912444,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_add97c167b19,FP_legitimate_with_url
E_real_plus_synthetic_label1,2025,,"Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439.",0,,,,,,,,,,real_test,0,1,0.044973567,0.9550264,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_8a57b7d41a31,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,2025,,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,0,,,,,,,,,,real_test,0,1,0.004991961,0.995008,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_e13217d4bd83,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,2025,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.99960953,0.00039051395,False,FN,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,"Cam on quy khach da mo dich vu ngan hang dien tu VPBank. Luu y KHONG tiet lo mat khau khoi tao cho bat ky ai, bao gom ca Ngan hang. Mat khau khoi tao la xbmB7qab",0,,,,,,,,,,real_test,0,1,0.1466363,0.8533637,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_90b1d6b3addf,FP_other_or_ambiguous
E_real_plus_synthetic_label1,2025,,"Cam on ban da quan tam den DH Cong nghe Mien Dong (MIT), truong tiep tuc xet tuyen NVBS den 10/10. Ban Dang ky online tai dangky.mit.vn . DT/Zalo: 0981767568",0,,,,,,,,,,real_test,0,1,0.09017308,0.90982693,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_908135caf027,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,2025,,"Sai cu phap nhan tin. De lay thong tin dich vu Mobile Internet va Dcom, vui long bam goi *098# hoac lien he 198 (mien phi). Tran trong.",0,,,,,,,,,,real_test,0,1,0.0017240937,0.9982759,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_f003942252bd,FP_other_or_ambiguous
