source_dataset,source_file,source_row_id,split,original,normalized,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,external_source_type,text_variant_type,candidate_type,hard_case_type,review_status,filter_reason,reject_reason,flags
vilexnorm,data/external/vilexnorm/raw/train.csv,3783,train,t muốn tham gia cái này,tôi muốn tham gia cái này,t muốn tham gia cái này,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation;has_soft_cta_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,2668,train,"Càng ngày càng xinh á trời quoiiii, chị đẹpppppp","Càng ngày càng xinh á trời ơi, chị đẹp","Càng ngày càng xinh á trời quoiiii, chị đẹpppppp",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,slang,clean_p2p,,auto_pass,no_risk_flags,,has_slang
vilexnorm,data/external/vilexnorm/raw/train.csv,4645,train,"Có 15p à, toi tan 1 tieng .","Có 15p à, tôi tận 1 tiếng","Có 15p à, toi tan 1 tieng .",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,2763,train,Đọc tâm sự của bạn mình thấy bạn vẫn yêu ck rất nhiều,Đọc tâm sự của bạn mình thấy bạn vẫn yêu chồng rất nhiều,Đọc tâm sự của bạn mình thấy bạn vẫn yêu ck rất nhiều,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/dev.csv,81,dev,chứ đưa lên nhiều v k phát uổng lắm,chứ đưa lên nhiều vậy không phát uổng lắm,chứ đưa lên nhiều v k phát uổng lắm,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/dev.csv,383,dev,"1 bên uống "" coa troà đoá"" 1 bên uống "" ke trè đé""","1 bên uống "" ca trà đá"" 1 bên uống "" ca trà đá""","1 bên uống "" coa troà đoá"" 1 bên uống "" ke trè đé""",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,7183,train,Dậy là mấy má biết chỗ đánh ghen gòi đó,Vậy là mấy má biết chỗ đánh ghen rồi đó,Dậy là mấy má biết chỗ đánh ghen gòi đó,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,slang,clean_p2p,,auto_pass,no_risk_flags,,has_slang
vilexnorm,data/external/vilexnorm/raw/train.csv,4927,train,đừng đùa vs thần cht,đừng đùa với thần chết,đừng đùa vs thần cht,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,861,train,h đến chuyện li hôn tranh quyền nuôi con của toà án r cũng mang lên mạng để cđm giành quyền nuôi con về dùm hả trời,giờ đến chuyện li hôn tranh quyền nuôi con của toà án rồi cũng mang lên mạng để cđm giành quyền nuôi con về giùm hả trời,h đến chuyện li hôn tranh quyền nuôi con của toà án r cũng mang lên mạng để cđm giành quyền nuôi con về dùm hả trời,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/test.csv,914,test,nữa r cringe từ lúc mới ra đến giờ vẫn cringe,nữa rồi cringe từ lúc mới ra đến giờ vẫn cringe,nữa r cringe từ lúc mới ra đến giờ vẫn cringe,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,2286,train,Bên phải mà kêu k chuyên,Bên phải mà kêu không chuyên,Bên phải mà kêu k chuyên,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,3837,train,Ủa rồi khóc thôi mà ai nỡ đăng chị ý lên chi dọ tội nghiệp,Ủa rồi khóc thôi mà ai nỡ đăng chị ý lên chi vậy tội nghiệp,Ủa rồi khóc thôi mà ai nỡ đăng chị ý lên chi dọ tội nghiệp,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,dialectal_variant,clean_p2p,,auto_pass,no_risk_flags,,has_dialectal_variant
vilexnorm,data/external/vilexnorm/raw/train.csv,6386,train,Cười ỉa cười tụt si lips cười đái tháo đường cười ko lối thoát,Cười ỉa cười tụt xi líp cười đái tháo đường cười không lối thoát,Cười ỉa cười tụt si lips cười đái tháo đường cười ko lối thoát,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,5115,train,Mapmo vừa dui vừa hp,Mapmo vừa vui vừa hạnh phúc,Mapmo vừa dui vừa hp,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,informal_spelling,clean_p2p,,auto_pass,no_risk_flags,,has_informal_spelling
vilexnorm,data/external/vilexnorm/raw/train.csv,7988,train,Ko cho xg xe đi bộ về méc mẹ đâu,Không cho xuống xe đi bộ về méc mẹ đâu,Ko cho xg xe đi bộ về méc mẹ đâu,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,3196,train,Mì căn là có căn mới làm đc,Mì căn là có căn mới làm được,Mì căn là có căn mới làm đc,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,7250,train,"mặc dù giờ lười chãy thay xém rớt môn nhưng vẫn tin dô 2 cái nốt rùi, tin lời bà chị nói","mặc dù giờ lười chảy thây xém rớt môn nhưng vẫn tin vô 2 cái nốt ruồi, tin lời bà chị nói","mặc dù giờ lười chãy thay xém rớt môn nhưng vẫn tin dô 2 cái nốt rùi, tin lời bà chị nói",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,1381,train,Hn ko cho đổi hẹ,Hn không cho đổi hả,Hn ko cho đổi hẹ,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,5230,train,hoi đừng có dị nha,Thôi đừng có vậy nha,hoi đừng có dị nha,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/dev.csv,870,dev,Đôi khi tình cảm ngt nhìn vào tiểu tiết cũng cảm nhận được,Đôi khi tình cảm người ta nhìn vào tiểu tiết cũng cảm nhận được,Đôi khi tình cảm ngt nhìn vào tiểu tiết cũng cảm nhận được,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,7593,train,thấy pé chóa đáng iu khom?,thấy bé có đáng yêu không?,thấy pé chóa đáng iu khom?,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,1788,train,gia sư nhớ rủ t đi cùng nx nhé,gia sư nhớ rủ tôi đi cùng nữa nhé,gia sư nhớ rủ t đi cùng nx nhé,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,7901,train,lúc nào gọi về mẹ cũng hỏi sắp về chưa mẹ phần đồ ăn cho đó còn thằng e thì cũng hỏi t sắp về chưa nhưng là để nó dọn hết đống đồ ăn nó tích trong tủ trước khi t về em ún mất nết vl,lúc nào gọi về mẹ cũng hỏi sắp về chưa mẹ phần đồ ăn cho đó còn thằng em thì cũng hỏi tôi sắp về chưa nhưng là để nó dọn hết đống đồ ăn nó tích trong tủ trước khi tôi về em uống mất nết vl,lúc nào gọi về mẹ cũng hỏi sắp về chưa mẹ phần đồ ăn cho đó còn thằng e thì cũng hỏi t sắp về chưa nhưng là để nó dọn hết đống đồ ăn nó tích trong tủ trước khi t về em ún mất nết vl,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,5445,train,còn miếng dán ngáy ko,còn miếng dán ngáy không,còn miếng dán ngáy ko,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/dev.csv,15,dev,gội kiểu gi mà nó ko đc nnay,gội kiểu gì mà nó không được nnay,gội kiểu gi mà nó ko đc nnay,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode;abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,2484,train,Mình thì lười cơ mà không bấm xem thì ngta puồn =)),Mình thì lười cơ mà không bấm xem thì người ta buồn =)),Mình thì lười cơ mà không bấm xem thì ngta puồn =)),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,has_soft_cta_keyword
vilexnorm,data/external/vilexnorm/raw/train.csv,1357,train,Tội cho cô gái ấy hở :>>,Tội cho cô gái ấy hả :>>,Tội cho cô gái ấy hở :>>,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,2516,train,Tranh chồng mệc wa thậc sự =))))))),Tranh chồng mệt quá thật sự =))))))),Tranh chồng mệc wa thậc sự =))))))),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,informal_spelling,clean_p2p,,auto_pass,no_risk_flags,,has_informal_spelling
vilexnorm,data/external/vilexnorm/raw/dev.csv,364,dev,k đọc cap k biết luôn,không đọc cap không biết luôn,k đọc cap k biết luôn,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/dev.csv,185,dev,bởi v đâu dám đẻ đâu,bởi vậy đâu dám đẻ đâu,bởi v đâu dám đẻ đâu,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,6213,train,Cười mún nội thương lun,Cười muốn nội thương luôn,Cười mún nội thương lun,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,informal_spelling,clean_p2p,,auto_pass,no_risk_flags,,has_informal_spelling
vilexnorm,data/external/vilexnorm/raw/train.csv,600,train,bánh ăn dặm tới công chiện,bánh ăn dặm tới công chuyện,bánh ăn dặm tới công chiện,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,5989,train,klq nhma ông có thể đi photo ra một nửa để đọc phần còn lại mà bro?,klq nhưng mà ông có thể đi photo ra một nửa để đọc phần còn lại mà bro?,klq nhma ông có thể đi photo ra một nửa để đọc phần còn lại mà bro?,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/test.csv,662,test,Hợp lý mà t có thấy Kiên sai chỗ nào đâu.,Hợp lý mà tôi có thấy Kiên sai chỗ nào đâu.,Hợp lý mà t có thấy Kiên sai chỗ nào đâu.,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,5873,train,Cái bảng này ngay chử u bị lủng lổ ở trên nên chụp xa thấy tưởng chử ư,Cái bảng này ngay chữ u bị lủng lỗ ở trên nên chụp xa thấy tưởng chữ ư,Cái bảng này ngay chử u bị lủng lổ ở trên nên chụp xa thấy tưởng chử ư,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,7074,train,Cty t cũng nhiều xoài lắm mà k dám xin,Công ty tôi cũng nhiều xoài lắm mà không dám xin,Cty t cũng nhiều xoài lắm mà k dám xin,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode;abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,8291,train,3-4 năm trc thì phải,3-4 năm trước thì phải,3-4 năm trc thì phải,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,386,train,học tập đi nha a zaiiii,học tập đi nha anh trai,học tập đi nha a zaiiii,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,1730,train,nếu bạn bè mình ko thích thì ko nên mè nheo quá,nếu bạn bè mình không thích thì không nên mè nheo quá,nếu bạn bè mình ko thích thì ko nên mè nheo quá,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,1674,train,máy sấy sắp hỏng gòy=)),máy sấy sắp hỏng rồi=)),máy sấy sắp hỏng gòy=)),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,2058,train,T Fan MC mà nếu Real thắng thì cũng thấy xứng đáng và tất nhiên MC thắng thì ko gì vui hơn rồi,Tôi Fan MC mà nếu Real thắng thì cũng thấy xứng đáng và tất nhiên MC thắng thì không gì vui hơn rồi,T Fan MC mà nếu Real thắng thì cũng thấy xứng đáng và tất nhiên MC thắng thì ko gì vui hơn rồi,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode;abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,5656,train,cơ mà giờ đã có bí kíp của ad ròi,cơ mà giờ đã có bí kíp của ad rồi,cơ mà giờ đã có bí kíp của ad ròi,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,4847,train,"Hoa Duong đưngf có thử nka, nghiện ah","Hoa Duong đừng có thử nha, nghiện á","Hoa Duong đưngf có thử nka, nghiện ah",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,4074,train,tui nhìn tin nhắn cụa  nhắn lạt nhách quá nên tui ko rep :))),tui nhìn tin nhắn của nhắn lạt nhách quá nên tui không rep :))),tui nhìn tin nhắn cụa  nhắn lạt nhách quá nên tui ko rep :))),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode,clean_p2p,,auto_pass,no_risk_flags,,has_teencode
vilexnorm,data/external/vilexnorm/raw/dev.csv,722,dev,cái này với túi phân bón nữa là đúng kiểu thương hiệu túi VN với ng nước ngoài,cái này với túi phân bón nữa là đúng kiểu thương hiệu túi VN với người nước ngoài,cái này với túi phân bón nữa là đúng kiểu thương hiệu túi VN với ng nước ngoài,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,2416,train,làm ăn dị coi có được không trời,làm ăn vậy coi có được không trời,làm ăn dị coi có được không trời,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,7221,train,tôi xong r đến lượt b,tôi xong rồi đến lượt bạn,tôi xong r đến lượt b,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,1478,train,giãn cơ chân trc khi chạy bộ,giãn cơ chân trước khi chạy bộ,giãn cơ chân trc khi chạy bộ,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/test.csv,223,test,yên tâm t cap hết r m chối đằng trời,yên tâm tao cap hết rồi mày chối đằng trời,yên tâm t cap hết r m chối đằng trời,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,1426,train,"Này ngược lại vs b gái t gê, nhỏ eo thon còn t là bầu 2 tháng gưỡi","Này ngược lại với bạn gái tôi ghê, nhỏ eo thon còn tôi là bầu 2 tháng rưỡi","Này ngược lại vs b gái t gê, nhỏ eo thon còn t là bầu 2 tháng gưỡi",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,4572,train,đủy khanh làm s cái mặt t như cái thác zị đoá tức cái lòng ngực,đĩ khanh làm sao cái mặt tôi như cái thác vậy đó tức cái lòng ngực,đủy khanh làm s cái mặt t như cái thác zị đoá tức cái lòng ngực,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/dev.csv,114,dev,Bộ trưởng bộ ngoại giao kiểu : ta để làm thú cưng thoi sao,Bộ trưởng bộ ngoại giao kiểu : ta để làm thú cưng thôi sao,Bộ trưởng bộ ngoại giao kiểu : ta để làm thú cưng thoi sao,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/test.csv,615,test,"Thế nhà mình ngược lại , ng ko ăn đc mỡ là mẹ ck mình, ngồi bữa ăn bới bới , cầm đũa gảy hết đĩa thịt lại đến bát dưa sung, dưa sung cũng gảy bung bét , chả hiểu tìm quả sung gắn vàng hay gì ,nhìn khó chịu .","Thế nhà mình ngược lại , người không ăn được mỡ là mẹ chồng mình, ngồi bữa ăn bới bới , cầm đũa gảy hết đĩa thịt lại đến bát dưa sung, dưa sung cũng gảy bung bét , chả hiểu tìm quả sung gắn vàng hay gì ,nhìn khó chịu .","Thế nhà mình ngược lại , ng ko ăn đc mỡ là mẹ ck mình, ngồi bữa ăn bới bới , cầm đũa gảy hết đĩa thịt lại đến bát dưa sung, dưa sung cũng gảy bung bét , chả hiểu tìm quả sung gắn vàng hay gì ,nhìn khó chịu .",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode;abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,570,train,giống hôm a nhào bột :))),giống hôm anh nhào bột :))),giống hôm a nhào bột :))),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/test.csv,424,test,như lúc ms yêu lun,như lúc mới yêu luôn,như lúc ms yêu lun,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,informal_spelling,clean_p2p,,auto_pass,no_risk_flags,,has_informal_spelling
vilexnorm,data/external/vilexnorm/raw/train.csv,2354,train,tóc 2 cỵ dài nè thử sức đi,tóc 2 chị dài nè thử sức đi,tóc 2 cỵ dài nè thử sức đi,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,2439,train,"Tại s dân mình dễ dãi quá nhĩ, bị nó chửi lên đầu thì cũng 2 3 ngày là êm, cubgx bỏ tiền cúng tụi nó ầm ầm","Tại sao dân mình dễ dãi quá nhĩ, bị nó chửi lên đầu thì cũng 2 3 ngày là êm, cũng bỏ tiền cúng tụi nó ầm ầm","Tại s dân mình dễ dãi quá nhĩ, bị nó chửi lên đầu thì cũng 2 3 ngày là êm, cubgx bỏ tiền cúng tụi nó ầm ầm",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,4750,train,"Nuôi chó mà nhốt lại, t nhốt m một năm xem m có ra cắn ng ko","Nuôi chó mà nhốt lại, tao nhốt mày một năm xem mày có ra cắn người không","Nuôi chó mà nhốt lại, t nhốt m một năm xem m có ra cắn ng ko",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,teencode;abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation;has_teencode
vilexnorm,data/external/vilexnorm/raw/train.csv,6271,train,"sai mỗi ảnh cuối, còn lại chuẩn hết a nhỉ :)))","sai mỗi ảnh cuối, còn lại chuẩn hết anh nhỉ :)))","sai mỗi ảnh cuối, còn lại chuẩn hết a nhỉ :)))",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,4776,train,Quá tr anh roi đó anh zai,Quá trời anh rồi đó anh trai,Quá tr anh roi đó anh zai,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,4592,train,bình tĩnh nha b ơi,bình tĩnh nha bạn ơi,bình tĩnh nha b ơi,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,8370,train,"phải chi Hàng Xanh, Cộng Hòa cũng dc vầy","phải chi Hàng Xanh, Cộng Hòa cũng được vầy","phải chi Hàng Xanh, Cộng Hòa cũng dc vầy",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation;dialectal_variant,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation;has_dialectal_variant
vilexnorm,data/external/vilexnorm/raw/test.csv,364,test,cũng sắp sinh nhật tôi chẳng mong gì nhiều mong b tặng tôi con ip14 được rồi :)),cũng sắp sinh nhật tôi chẳng mong gì nhiều mong bạn tặng tôi con ip14 được rồi :)),cũng sắp sinh nhật tôi chẳng mong gì nhiều mong b tặng tôi con ip14 được rồi :)),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/train.csv,712,train,cta nên đeo cái nì,chúng ta nên đeo cái này,cta nên đeo cái nì,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,3779,train,đợt chảy máu mũi nhiều quá xong nghĩ mk bị ungthu máu thế là cả tuần đó đối xử tốt với mn xung quanh,đợt chảy máu mũi nhiều quá xong nghĩ mình bị ưng thư máu thế là cả tuần đó đối xử tốt với mọi người xung quanh,đợt chảy máu mũi nhiều quá xong nghĩ mk bị ungthu máu thế là cả tuần đó đối xử tốt với mn xung quanh,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/dev.csv,144,dev,càng đọc t càng bcuoi thế nhỉ :)))))),càng đọc tôi càng buồn cười thế nhỉ :)))))),càng đọc t càng bcuoi thế nhỉ :)))))),0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation
vilexnorm,data/external/vilexnorm/raw/test.csv,426,test,Hướng nụi chớ hỏng có hiền,Hướng nội chứ không có hiền,Hướng nụi chớ hỏng có hiền,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,standard_or_unknown,clean_p2p,,auto_pass,no_risk_flags,,
vilexnorm,data/external/vilexnorm/raw/train.csv,7067,train,:))) khai với mẹ từ đó về sau kh có cho thêm j lun,:))) khai với mẹ từ đó về sau không có cho thêm gì luôn,:))) khai với mẹ từ đó về sau kh có cho thêm j lun,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vilexnorm_clean_p2p,abbreviation;informal_spelling,clean_p2p,,auto_pass,no_risk_flags,,has_abbreviation;has_informal_spelling
