similarity,sample_id_a,sample_id_b,content_a,content_b
0.9921287894248962,phase1_08296,phase1_08308,Bo LD-TB-XH: Ong (Ba) da du dieu kien nh4n t1en ho tro tu BHXH. Nhan tai mo.mkiol.com. QUA HAN SE KHONG DUOC CHAP NHAN! uY7t,Bo LD-TB-XH: Ong (Ba) da du dieu kien nh4n t1en ho tro tu BHXH. Nhan tai mo.loikj.com. QUA HAN SE KHONG DUOC CHAP NHAN! nH4m
0.9921087026596069,phase1_08889,phase1_08901,Quy BHTN: B4N_da-du^D!EU K!EN nh4n-T1EN h0~tro tu quy BHTN. Nh4n tai: mo.zxcvb.com. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! vX6z,Quy BHTN: B4N_da-du^D!EU K!EN nh4n-T1EN h0~tro tu quy BHTN. Nh4n tai: mo.qwert.com. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! sX1z
0.9920309782028198,phase1_05593,phase1_05599,Theo Nghị quyết 116: Bạn đã đủ điều kiện nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.lkjmn.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Theo Nghị quyết 116: Bạn đã đủ điều kiện nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.uhbvg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.992021918296814,phase1_10430,phase1_10442,BHXH-VN: ong (B4) da du d!3u k13n nh4n t13n h0 tr0 n4m nay. Bam vao www.uhbgv.icu. QUA HAN SE KHONG DUOC CHAP NHAN. uJ8m,BHXH VN: ong (B4) da du d!3u k13n nh4n t13n h0 tr0 dot nay. Bam vao www.yhgbt.icu. QUA HAN SE KHONG DUOC CHAP NHAN. nH5m
0.9919617176055908,phase1_06885,phase1_06855,H0 tr0 C0V1D-19: B4N_da-du*D!EU^K!EN nh4n T1EN tu BH#TN th3o NQ-116. Bam vao www.mnbkj.icu. QUA-HAN*SE-KH0NG_DUOC-CHAP-NHAN! vB7n,H0 tr0 C0V1D-19: B4N_da-du*D!EU^K!EN nh4n T1EN tu BH#TN. Bam vao www.tgbyh.icu. QUA-HAN*SE-KH0NG_DUOC-CHAP-NHAN! tR3q
0.9919053316116333,phase1_06911,phase1_06895,"TikTok tuyển nhân viên làm việc tại nhà. Thu nhập 350-999k/ngày. Thao tác đơn giản, nhận tiền sau 15 phút. Liên hệ: zalo.me/84901234526","TikTok đang tuyển nhân viên làm việc tại nhà. Thu nhập 350-999k/ngày. Thao tác đơn giản, nhận tiền sau 13-25 phút. Liên hệ: zalo.me/84901234510"
0.9919001460075378,phase1_09723,phase1_09735,B0_LĐ-TB-XH: Ong-Ba_da-du_d!eu-k!en-NHAN_T1EN-ho_tro. Bam_vao_www.cdew2.icu. QUA-HAN_SE_KH0NG^DUOC-CHAP_NHAN! aS2d,B0_LĐ-TB-XH: Ong-Ba_da-du_d!eu-k!en-NHAN_T1EN-ho_tro. Bam_vao_www.frt54.icu. QUA-HAN_SE_KH0NG^DUOC-CHAP_NHAN! vB0n
0.99178147315979,phase1_09960,phase1_09965,E.m. .d.a.n.g. .c.o. .d.o.n. .t.a.i. .H.C.M. .-. .Z.a.l.o. .z.a.l.o.m.e./.g./.h.c.m._.p.v._.n.o.w. J6rK,A.n.h. .c.o. .m.u.o.n. .g.a.p. .e.m. .k.h.o.n.g. .H.C.M. .-. .Z.a.l.o. .z.a.l.o.m.e./.g./.h.c.m._.x.8. K5fJ
0.9917656183242798,phase1_08287,phase1_08305,Tro-cap_NQ-116: Ban^da~du*D!EU_K!EN-nh4n-T1EN tu Bo LD-TB-XH. Nhan-tai: mo.ghjkl.com. QUA*HAN_SE_KH0NG~DUOC-CHAP-NHAN! cX1s,Tr0_cap^NQ-116: Ban~da-du*D!EU_K!EN-nh4n-T1EN tu Bo LD-TB-XH. Nhan-tai: mo.xsaze.com. QUA*HAN_SE_KH0NG~DUOC-CHAP-NHAN! lK9o
0.9917310476303101,phase1_09045,phase1_09053,3B4y tuy3n nv xu ly z0n hang TMZT. Lu0ng 500k-3tr/ngay. Tu01 22-60. Lien he Z4l0: zalo.me/84922445566 Z4l0: 84922445566,3B4y can tuy3n nv xu ly z0n z4t hang TMZT. Lu0ng 500k-3tr/ngay. Tu01 22-60. Z4l0: zalo.me/84920445566 Z4l0: 84920445566
0.9916814565658569,phase1_09304,phase1_09904,"Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k~3000k/ngày, thao tác đơn giản. Độ tuổi 22–60. Liên hệ Zalo: zalo.me/84901234567 Zalo: 84901234567","Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập từ 500k~3000k/ngày, thao tác đơn giản. Yêu cầu độ tuổi 23-60. Liên hệ Zalo: zalo.me/84901234567 Zalo: 84901234567"
0.9916543960571289,phase1_08299,phase1_08317,Tro-cap_NQ-116: Ban^da~du*D!EU_K!EN nh4n-T1EN tu BHXH VN. Nhan tai: mo.zaqxs.com. QUA*HAN_SE_KH0NG~DUOC-CHAP-NHAN! hN5m,Tr0_cap^NQ-116: Ban~da-du*D!EU_K!EN-nh4n-T1EN tu BHXH VN. Nhan tai: mo.okmij.com. QUA*HAN_SE_KH0NG~DUOC-CHAP-NHAN! cF1v
0.9915719628334045,phase1_08896,phase1_08872,Bo LD-TB-XH: ong (BA) da du dieu k1en nh4n t1en ho tro theo NQ-116. Bam vao www.wsxcd.icu. QUA HAN SE KHONG DUOC CHAP NHAN! dF4g,Bo LD-TB-XH: ong (BA) da du dieu k1en nh4n t1en ho tro theo NQ-116. Bam vao www.ytrew.icu. QUA HAN SE KHONG DUOC CHAP NHAN! nB9v
0.9915398359298706,phase1_09015,phase1_09003,Quy-BHTN: BAN~da-du^D!EU_K!EN nh4n*T1EN h0~tro theo quy BH#TN. Bam vao www.qwert.icu. QUA-HAN SE KH0NG_DUOC CHAP_NHAN! bV2c,Quy-BHTN: BAN~da-du^D!EU_K!EN nh4n*T1EN h0~tro NQ-116. Bam vao www.qwert.icu. QUA-HAN SE KH0NG_DUOC CHAP_NHAN! bV1c
0.9914859533309937,phase1_10116,phase1_10096,Quy BHTN: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao mo.cdewq.com. QUA HAN SE KHONG DUOC CHAP NHAN! qW8e,Quy BHTN: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao mo.vfrtg.com. QUA HAN SE KHONG DUOC CHAP NHAN! zX8c
0.9913570880889893,phase1_08998,phase1_09022,Bo LD-TB-XH: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 theo NQ-116. Nhan tai: mo.nbvcx.com. QUA HAN SE KHONG DUOC CHAP NHAN! qW1e,Bo LD-TB-XH: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 dot 4. Nhan tai: mo.zxcvb.com. QUA HAN SE KHONG DUOC CHAP NHAN! qW3e
0.9913018941879272,phase1_10239,phase1_10226,"T1kT0k tuy3n nh13m vu xu ly z0n hang, nh4n t13n s4u 13-25 f-h-u-t. Lu0ng 1tr-3tr/ngay. Tu01 23-65. Z4l0: zalo.me/84612345678 Z4l0: 84612345678","T1kT0k tuy3n ngu01 l4m nh13m vu xu-ly d0n hang, nh4n t13n s4u 13-25 f-h-u-t. Lu0ng 1tr-3tr/ngay. Tu01 23-65. Z4l0: zalo.me/84790123456 Z4l0: 84790123456"
0.991273820400238,phase1_08895,phase1_08901,Quy BHTN: B4N_da-du^D!EU K!EN nh4n-T1EN h0~tro tu quy BHTN. Nh4n tai: www.plmko.icu. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! qA2z,Quy BHTN: B4N_da-du^D!EU K!EN nh4n-T1EN h0~tro tu quy BHTN. Nh4n tai: mo.qwert.com. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! sX1z
0.991199254989624,phase1_09730,phase1_09742,Quy BHTN: ong (BA) da du d13u kien nh4n TIEN ho tro. Bam vao www.nhy67.icu. QUA HAN SE KHONG DUOC CHAP NHAN! kL5z,Quy BHTN: ong (BA) da du d13u kien nh4n TIEN ho tro tu quy. Bam vao www.xsw43.icu. QUA HAN SE KHONG DUOC CHAP NHAN! rT3y
0.9911881685256958,phase1_10085,phase1_10105,[TB] Quy BHTN: B4n_da-du DIEU*KIEN nh4n_T1EN ho~tro NQ-116. Nhan t41: mo.kdfgh.com de hoan tat. QUA_HAN SE KH0NG_DUOC CHAP_NHAN! jH8s,[TB] Quy BHTN: B4n_da-du DIEU*KIEN nh4n_T1EN ho~tro NQ-116. Nhan t41: mo.vfrgh.com. QUA_HAN SE KH0NG_DUOC CHAP_NHAN! hY8j
0.991167426109314,phase1_09010,phase1_09016,Bo LD-TB-XH: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 tu quy BHTN. Nhan tai: mo.zxcvb.com. QUA HAN SE KHONG DUOC CHAP NHAN! qW4e,[T.B] Bo LD-TB-XH: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 tu quy BHTN. Nhan tai: mo.mnbvc.com. QUA HAN SE KHONG DUOC CHAP NHAN! xS8z
0.991071879863739,phase1_10440,phase1_10428,Hoan-thue_TNCN: ong (B4) da du d!3u k13n nh4n t13n hoan thue moi. Bam vao www.rdxct.icu. QUA HAN SE KHONG DUOC CHAP NHAN. vB2n,Hoan-thue_TNCN: ong (B4) da du d!3u k13n nh4n t13n hoan thue. Bam vao www.plnbv.icu. QUA HAN SE KHONG DUOC CHAP NHAN. tG7b
0.9909626245498657,phase1_06157,phase1_06175,H.N.-.Z.a.l.o.e.m.v.u.a.l.e.n.p.h.o.c.a.n.n.u.o.i.z.a.l.o.m.e/g/hn_sv_U2j,H.N.-.Z.a.l.o.e.m.l.a.s.i.n.h.v.i.e.n.v.u.a.r.a.t.r.u.o.n.g.z.a.l.o.m.e/g/hn_sv_new_R2k
0.9908353090286255,phase1_09058,phase1_09050,Sh0p33 tuy3n nv xu ly z0n hang v4 zanh g14 s4n f4m. Thu nhap 500k-1.5tr/ng4y. Z4l0: zalo.me/84935556677,Sh0p33 tuy3n g4p nv xu ly z0n hang v4 zanh g14 s4n f4m. Lu0ng 500k-1.5tr/ng4y. Z4l0: zalo.me/84927445566
0.9908281564712524,phase1_05808,phase1_05789,Quyết định Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.qwerty.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Quyết định Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.kqjwy.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9908214807510376,phase1_09880,phase1_09882,"789Bet t4nj 68-888k kh1 dky tai mn8v1.c0m. B4cc4r4t truc t13p, ch01 j4, x0 s0. Rut t13n 3 phut. CSKH 24/24","V7Bet t4nj 77k kh1 dky tai v5n9p.c0m. B4cc4r4t truc t13p, ch01 j4, x0 s0. Rut t13n 3 phut. CSKH 24/24"
0.990761399269104,phase1_09002,phase1_09014,BHXH Viet Nam: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 dot 3. Bam vao www.poiuy.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mJ4n,BHXH Viet Nam: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 tu BHTN. Bam vao www.poiuy.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mJ7n
0.9907023906707764,phase1_05619,phase1_05627,Bộ Lao động - Thương binh - Xã hội thông báo: Ông Bà đã đủ điều kiện nhận tiền Bảo hiểm thất nghiệp. Bấm vào www.mnbvc.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Bộ Lao động - Thương binh - Xã hội: Ông Bà đã đủ điều kiện nhận tiền Bảo hiểm thất nghiệp. Bấm vào www.vfrtg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9905819892883301,phase1_08309,phase1_08321,HO-tr0_C0V1D-19: Ban*da~du-D!EU_K!EN-nh4n-T1EN tu quy BHTN. Bam_vao www.mjnhy.icu. QUA*HAN-SE_KH0NG^DUOC-CHAP-NHAN! yT1r,HO-tr0_C0V1D-19: Ban*da~du-D!EU_K!EN-nh4n-T1EN tu BHXH VN. Bam_vao www.mkjuy.icu. QUA*HAN-SE_KH0NG^DUOC-CHAP-NHAN! pL0i
0.9905463457107544,phase1_10101,phase1_10121,Quy BHTN: B4n_da-du D!EU_K!EN nh4n_T1EN ho~tro tu quy BH#TN. Nhan t41: www.kiujn.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! vC9x,Quy BHTN: B4n_da-du D!EU_K!EN nh4n_T1EN h0~tro tu quy BH#TN. Nhan tai: www.mkiuj.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! fG9h
0.9904747009277344,phase1_10224,phase1_10237,"3M1M3 C0mp4ny can tuy3n nh4n v13n ban t-h-01 g14n. Lu0ng 800.000d/ng4y, nh4n lu0ng trong ngay. Tu01 23-60. Z4l0: zalo.me/84778901234 Z4l0: 84778901234","3M1M3 C0mp4ny tuy3n nh4n v13n ban t-h-01 g14n. Lu0ng 800.000z/ng4y, nh4n lu0ng trong ngay. Tu01 23-60. Z4l0: zalo.me/84589012345 Z4l0: 84589012345"
0.9904636144638062,phase1_09718,phase1_09730,Quy BHTN: ong (BA) da du d13u kien nh4n TIEN ho tro. Bam vao mo.nhy67.com. QUA HAN SE KHONG DUOC CHAP NHAN! rT7y,Quy BHTN: ong (BA) da du d13u kien nh4n TIEN ho tro. Bam vao www.nhy67.icu. QUA HAN SE KHONG DUOC CHAP NHAN! kL5z
0.9904157519340515,phase1_10554,phase1_10120,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.waqszx.icu. QUA HAN SE KHONG DUOC CHAP NHAN. bV5c,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.vbgty.icu. QUA HAN SE KHONG DUOC CHAP NHAN! aS7d
0.9902576208114624,phase1_10084,phase1_10104,BHXH V1et N4m: ong (BA) da du dieu kien NHAN T1EN ho tro tu quy BH-TN. Bam vao www.plmza.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN! aG6f,BHXH V1et N4m: ong (BA) da du dieu kien NHAN T1EN ho tro tu quy BH-TN. Bam vao www.awqsz.icu. QUA HAN SE KHONG DUOC CHAP NHAN! fT6g
0.990240216255188,phase1_08897,phase1_08903,H0 Tr0 COVID-19: B4N_da-du D!EU K!EN nh4n~T1EN tu quy BHTN. Nh4n tai: mo.mnbvc.com. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! hJ8k,H0 Tr0 COVID-19: B4N_da-du D!EU K!EN nh4n~T1EN tu quy BHTN. Nh4n tai: www.plmza.icu. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! jH2k
0.9901911020278931,phase1_06321,phase1_05623,Nghị quyết 116: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ theo quyết định. Bấm vào www.rewqa.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Nghị quyết 116: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ Bảo hiểm xã hội. Bấm vào www.rewqa.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9901747703552246,phase1_08306,phase1_08318,BHXH VN: Ong (Ba) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.vfbtg.icu. QUA HAN SE KHONG DUOC CHAP NHAN! vC2x,BHXH VN: Ong (Ba) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.nhuyt.icu. QUA HAN SE KHONG DUOC CHAP NHAN! vG7b
0.990149974822998,phase1_08885,phase1_08897,H0 Tr0 COVID-19: B4N_da-du D!EU K!EN nh4n~T1EN tu quy BHTN. Nh4n tai: mo.poiuy.com. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! nO8i,H0 Tr0 COVID-19: B4N_da-du D!EU K!EN nh4n~T1EN tu quy BHTN. Nh4n tai: mo.mnbvc.com. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! hJ8k
0.9900813102722168,phase1_09739,phase1_09727,Tr0_cap-NQ_116: Ong-Ba_da-du_d!eu-k!en-NHAN_T1EN-ho_tro. Bam-vao-www.ki876.icu. QUA-HAN_SE_KH0NG^DUOC-CHAP_NHAN! qW6e,Tr0_cap-NQ_116: Ong-Ba_da-du_d!eu-k!en-NHAN_T1EN-tu-NQ-116. Bam-vao-www.cde34.icu. QUA-HAN_SE_KH0NG^DUOC-CHAP_NHAN! gH8j
0.9900672435760498,phase1_10028,phase1_10016,"Ch4o ban, m1nh la An. C0ng w13c th4 t1m v1z30 T1kT0k kiem 2OOk moi ngay. Khong can w0n, nhan t13n n-gay.","Ch4o ban, m1nh la Tu3. C0ng v13c th4 t1m v1d30 T1kT0k kiem 150k moi ngay. Khong can v0n, nhan t13n n-gay."
0.9900131821632385,phase1_05793,phase1_05811,Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Nhận tại www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.asdfgh.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9898569583892822,phase1_10406,phase1_09008,[T.B] BHXH VN: ong (B4) da du d!3u k13n nh4n t13n h0 tr0 tu quy BHTN. Bam vao www.xkzpq.icu de lay. QUA HAN SE KHONG DUOC CHAP NHAN! aJ8s,BHXH VN: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 tu quy BHTN. Bam vao www.qwerty.icu. QUA HAN SE KHONG DUOC CHAP NHAN! nB2v
0.9897794723510742,phase1_06024,phase1_10204,"Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k~3000k/ngày. Yêu cầu 22–60 tuổi, không cần kinh nghiệm. Liên hệ Zalo: zalo.me/84901234567 Zalo: 84901234567","Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k~3000k/ngày, thao tác đơn giản không cần kinh nghiệm. Yêu cầu 23-60 tuổi. Liên hệ Zalo: zalo.me/84901234567 Zalo: 84901234567"
0.9897519946098328,phase1_10328,phase1_09546,Shopee tuyen g4p nv xu ly z0n hang v4 danh gia f4n pham t41 nha. Tuoi 22-60. Thu nh4f 500k-1.5tr/ng4y. Khong can kinh nghiem. Zalo: zalo.me/84905123987,Shopee tuyen g4p nv xu ly z0n hang v4 danh gia san pham t41 nh4!!! Tuoi 22-60. Thu nh4p 500k-1.5tr/ng4y. Khong can kinh nghiem. Zalo: zalo.me/84903000003
0.9897319674491882,phase1_06888,phase1_06904,Shopee tuyển nhân viên xử lý đơn hàng và đánh giá sản phẩm tại nhà. Thu nhập 800.000 đồng/ngày. Tuổi 22-60. Liên hệ Zalo: zalo.me/84901234503,Shopee tuyển nhân viên xử lý đơn hàng và đánh giá sản phẩm. Thu nhập 800.000 đồng/ngày. Tuổi 22-60. Liên hệ Zalo: zalo.me/84901234519
0.9897140264511108,phase1_09731,phase1_09719,H0~tro_COVID-19: Ong-Ba_da-du_d!eu-k!en-NHAN_T1EN_ho-tro. Bam-vao-www.mju78.icu. QUA-HAN_SE-KH0NG*DUOC-CHAP-NHAN! lZ4x,H0~tro_COVID-19: Ong-Ba_da-du_d!eu-k!en_NHAN^T1EN_ho-tro. Bam-vao-www.mju78.icu. QUA-HAN_SE-KHONG*DUOC_CHAP-NHAN! yU6i
0.9897124767303467,phase1_09710,phase1_09734,BHXH Viet Nam: ong (BA) da du d13u kien nh4n TIEN ho tro. Bam vao www.trewq.icu de l4y. QUA HAN SE KHONG DUOC CHAP NHAN! xZ5a,BHXH Viet Nam: ong (BA) da du d13u kien nh4n TIEN ho tro quy. Bam vao www.vde32.icu. QUA HAN SE KHONG DUOC CHAP NHAN! cV1b
0.989639401435852,phase1_09722,phase1_09734,BHXH Viet Nam: ong (BA) da du d13u kien nh4n tien ho tro. Bam vao www.vfde3.icu. QUA HAN SE KHONG DUOC CHAP NHAN! pA3s,BHXH Viet Nam: ong (BA) da du d13u kien nh4n TIEN ho tro quy. Bam vao www.vde32.icu. QUA HAN SE KHONG DUOC CHAP NHAN! cV1b
0.9896312952041626,phase1_08284,phase1_10106,Bo LD-TB-XH: Ong (Ba) da du dieu kien nh4n t1en tu quy BHTN. Bam vao www.zxcvb.icu de hoan tat. QUA HAN SE KHONG DUOC CHAP NHAN! qR5t,Bo LD-TB-XH: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.cxvbn.icu. QUA HAN SE KHONG DUOC CHAP NHAN! jU9k
0.9895861148834229,phase1_10542,phase1_10120,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu Quyet dinh BHXH. Bam vao www.rfvtgb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. pO0o,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.vbgty.icu. QUA HAN SE KHONG DUOC CHAP NHAN! aS7d
0.9895793795585632,phase1_08045,phase1_07949,EMIME Company tuyển nhân viên làm tại nhà. Thu nhập 800k-2tr/ngày. Tuổi 23-65. Công việc đơn giản. Liên hệ Zalo: zalo.me/84966778899 Zalo: 84966778899,"EMIME Company tuyển nhân viên bán thời gian. Thu nhập 1tr-2tr/ngày, làm tại nhà. Tuổi 23-60. Liên hệ Zalo: zalo.me/84966778899 Zalo: 84966778899"
0.9895485639572144,phase1_09726,phase1_09738,Hoan thue TNCN: ong (BA) da du d13u kien nh4n tien hoan thue. Bam vao www.xsw23.icu. QUA HAN SE KHONG DUOC CHAP NHAN! fG9h,Hoan thue TNCN: ong (BA) da du d13u kien nh4n tien ho tro thue. Bam vao www.ju765.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mQ7w
0.989520788192749,phase1_08997,phase1_09021,Quy~BHTN: B4N_da-du_D!EU*K!EN nh4n~T1EN h0~tro tu quy BH#TN. Bam vao www.mnbvc.icu. QUA-HAN SE KH0NG_DUOC CHAP_NHAN! xZ3c,Quy~BHTN: B4N_da-du*D!EU~K!EN nh4n_T1EN tu quy BH#TN. Bam vao www.asdfg.icu. QUA-HAN SE KH0NG_DUOC CHAP_NHAN! cX9z
0.9895079135894775,phase1_08294,phase1_08318,BHXH VN: Ong (Ba) da du dieu kien nh4n t1en tu quy BHTN. Bam vao www.bgtnh.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN! mK4j,BHXH VN: Ong (Ba) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.nhuyt.icu. QUA HAN SE KHONG DUOC CHAP NHAN! vG7b
0.9894977807998657,phase1_08643,phase1_10100,"Theo NQ-116, ong (Ba) da du dieu kien NH4N T1EN tu quy BHTN. Bam vao www.fvgyb.icu. QUA HAN SE KHONG DUOC CHAP NHAN! pM9n",Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.uytrf.icu. QUA HAN SE KHONG DUOC CHAP NHAN! nB7v
0.9894740581512451,phase1_09846,phase1_09856,H0 tro C0V1D-19: B4n_da~du D!EU^K!EN nh4n#T1EN tu QUY*BHXH. Bam vao www.xdrfv.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! sA1q,Tr0 cap C0V1D-19: B4n_da~du D!EU-K!EN nh4n_T1EN tu QUY*BHXH. Bam vao www.fvgbh.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! yH2n
0.989471971988678,phase1_08994,phase1_09000,Hoan thue TNCN: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 th30 NQ-116. Bam vao www.trewq.icu. QUA HAN SE KHONG DUOC CHAP NHAN! dS9a,Hoan thue TNCN: ong (B4) da du z!3u k!3n nh4n t13n h0 tr0 nam 2024. Bam vao www.lkjhf.icu. QUA HAN SE KHONG DUOC CHAP NHAN! uI2o
0.9894518852233887,phase1_05803,phase1_05793,[Thông báo] Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Nhận tại www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Nhận tại www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9894465804100037,phase1_08907,phase1_08910,H-N – T-e-l-e-g-r-a-m: T-i-m b-a-n t-i-n-h d-e-m n-a-y H-N. E-m r-a-t n-g-o-n. L-i-e-n h-e: t.me/hn_dem_nay_99 vCxZ,Đ-N – T-e-l-e-g-r-a-m: H-e-n h-o s-v d-i l-a-m t-h-e-m t-a-i D-N. E-m r-a-t n-g-o-n. L-i-e-n h-e: bit.ly/dn_sv_hot24 kLo9
0.9894342422485352,phase1_09312,phase1_09320,Am4z0n can tuy3n nv xu ly z0n hang TMzT tai nh4. Thu nhap 500k-3000k/ngay. Tu01 23-65. Lien he Z4l0: zalo.me/84989012345 Z4l0: 84989012345,Am4z0n can tuy3n nv xu ly z0n hang TMzT. Thu nhap 500k-3000k/ngay. Tu01 22-65. Lien he Z4l0: zalo.me/84966778899 Z4l0: 84966778899
0.9893741607666016,phase1_09884,phase1_09882,"8DAY t4nj 99k kh1 dky tai d8p3n.c0m. B4cc4r4t truc t13p, ch01 j4, x0 s0. Rut t13n 3 phut. CSKH 24/24","V7Bet t4nj 77k kh1 dky tai v5n9p.c0m. B4cc4r4t truc t13p, ch01 j4, x0 s0. Rut t13n 3 phut. CSKH 24/24"
0.9893244504928589,phase1_06792,phase1_06804,S-i-n-h-v-i-e-n-D-N-d-i-l-a-m-t-h-e-m. K-e-t-b-a-n-T-e-l-e-g-r-a-m-x-e-m-h-i-n-h: t.me/dn-sv-lam-them tY7u,H-e-n-h-o-t-i-n-h-m-o-t-d-e-m-D-N-T-e-l-e-g-r-a-m. C-l-i-c-k-x-e-m-a-n-h: t.ly/dn-dem-nong cN6v
0.989324152469635,phase1_05589,phase1_05819,Bảo hiểm xã hội Việt Nam: Ông (Bà) đã đủ điều kiện nhận TIỀN hỗ trợ quỹ Bảo hiểm thất nghiệp. Bấm vào www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.asdfgh.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9892642498016357,phase1_09720,phase1_09732,Hoan thue TNCN: Ong (Ba) da du dieu kien nhan t1en thue TNCN. Bam vao www.ki987.icu. QUA HAN SE KHONG DUOC CHAP NHAN! uI5o,Hoan thue TNCN: Ong (Ba) da du dieu kien nhan t1en ho tro. Bam vao www.ki890.icu. QUA HAN SE KHONG DUOC CHAP NHAN! zX3c
